chembl_id	drug_group	drugbank_id	inchikey	name	pubchem_id	smiles
	approved	DB11154	WGIWBXUNRXCYRA-UHFFFAOYSA-H	Zinc citrate	11023	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]
CHEMBL1076347	approved	DB11155	ICUTUKXCWQYESQ-UHFFFAOYSA-N	Triclocarban	7547	C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl
CHEMBL1626223	approved	DB11156	YSAUAVHXTIETRK-AATRIKPKSA-N	Pyrantel	708857	CN1CCCN=C1C=CC2=CC=CS2
CHEMBL46469	approved	DB11157	NUZWLKWWNNJHPT-UHFFFAOYSA-N	Anthralin	2202	C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O
	approved	DB11158		Pectin		
CHEMBL2107611	approved	DB11159	GRVFOGOEDUUMBP-UHFFFAOYSA-N	Sodium sulfide	14804	[Na+].[Na+].[S-2]
CHEMBL186720	approved	DB11160	IZRPKIZLIFYYKR-UHFFFAOYSA-N	Phenyltoloxamine	7077	CN(C)CCOC1=CC=CC=C1CC2=CC=CC=C2
	approved	DB11161		Polyethylene glycol 300		
	approved	DB11164	RZQNBTMGBODDSK-UWVGGRQHSA-N	Bicisate	72048	CCOC(=O)C(CS)NCCNC(CS)C(=O)OCC
	approved	DB11165		Rosin		
	approved	DB11168	ZJXGOFZGZFVRHK-BALCVSAKSA-L	Calcium threonate	13388558	C(C(C(C(=O)[O-])O)O)O.C(C(C(C(=O)[O-])O)O)O.[Ca+2]
	approved	DB11169		Ferrous asparto glycinate		
	approved	DB11171	YHGPYBQVSJBGHH-UHFFFAOYSA-H	Ferric sulfate	23443659	O.O.O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+3].[Fe+3]
	approved	DB11172		Sesame oil		
	experimental	DB11174	FVBGFZNFXUIHNC-GRYCIOLGSA-N	2-(l-menthoxy)ethanol	10219851	CC1CCC(C(C1)OCCO)C(C)C
	approved	DB11175	NHVUUBRKFZWXRN-UHFFFAOYSA-L	Zinc picolinate	9904746	C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Zn+2]
CHEMBL2359248	approved	DB11176	JKQXZKUSFCKOGQ-QAYBQHTQSA-N	Zeaxanthin	5280899	CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)O)C)C)C
	approved	DB11178		Polysorbate 20		
	approved	DB11179		Exametazime		
CHEMBL1615784	approved	DB11180	QCWJONLQSHEGEJ-UHFFFAOYSA-N	Tetrofosmin	4274	CCOCCP(CCOCC)CCP(CCOCC)CCOCC
CHEMBL1618018	approved	DB11181	ZTVIKZXZYLEVOL-MCOXGKPRSA-N	Homatropine		
CHEMBL1208422	approved	DB11182	VDNLFJGJEQUWRB-UHFFFAOYSA-N	Rose bengal free acid	25474	C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)O)I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)O
	approved	DB11183	DGOBMKYRQHEFGQ-UHFFFAOYSA-L	Light green SF yellowish	21223	CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=C(C=C5)S(=O)(=O)[O-].[Na+].[Na+]
CHEMBL1973733	approved	DB11184	DEGAKNSWVGKMLS-UHFFFAOYSA-N	Oftasceine	65079	C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C(=C4)CN(CC(=O)O)CC(=O)O)O)OC5=C3C=C(C(=C5)O)CN(CC(=O)O)CC(=O)O
CHEMBL2059073	approved	DB11185	CXVGEDCSTKKODG-UHFFFAOYSA-N	Sulisobenzone	19988	COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O
CHEMBL73234	approved	DB11186	CFJMRBQWBDQYMK-UHFFFAOYSA-N	Pentoxyverine	2562	CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2
	experimental	DB11187		1-(c14-c18 esteroyl)-2-docosahexanoyl-sn-glycero-3-phosphocholine		
	experimental	DB11188		1-(c14-c18 esteroyl)-2-docosahexanoyl-sn-glycero-3-phosphoethanolamine		
	approved	DB11189	AACACXATQSKRQG-UHFFFAOYSA-L	Magnesium glycinate	84645	C(C(=O)[O-])N.C(C(=O)[O-])N.[Mg+2]
CHEMBL2104786	approved	DB11190	DJWYOLJPSHDSAL-ROUUACIJSA-N	Pantethine	452306	CC(C)(CO)C(C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(C(C)(C)CO)O)O
CHEMBL3833359	approved	DB11191	ZIHHMGTYZOSFRC-OUCXYWSSSA-L	Cobamamide		
CHEMBL2152047	experimental	DB11192	JPIJQSOTBSSVTP-STHAYSLISA-N	L-threonic acid	5460407	C(C(C(C(=O)O)O)O)O
	approved	DB11193		Papain		
CHEMBL96783	experimental	DB11195	HEBKCHPVOIAQTA-SCDXWVJYSA-N	Xylitol		
	approved	DB11197	NIBOCUPOPAKNJE-NVKWYWNSSA-L	Ferrous cysteine glycinate	76970943	[H+].C(C(C(=O)[O-])N)S.C(C(C(=O)[O-])N)S.C(C(=O)[O-])N.[Fe+2]
	approved	DB11199		Sage oil		
	approved	DB11200	WYANSMZYIOPJFV-UHFFFAOYSA-L	Aluminum zirconium octachlorohydrex gly	72941670	C(C(=O)O)N.O.[OH-].[Al+3].[Cl-].[Zr+4]
	approved	DB11201	SJOXEWUZWQYCGL-DVOMOZLQSA-N	Menthyl salicylate	20055232	CC1CCC(C(C1)OC(=O)C2=CC=CC=C2O)C(C)C
	approved	DB11202		N-alkyl ethylbenzyl dimethyl ammonium (C12-C14)		
	experimental	DB11203	ZOXJGFHDIHLPTG-UHFFFAOYSA-N	Boron	5462311	[B]
CHEMBL1371937	approved	DB11204		Panthenol		
	approved	DB11205	IMZDRXBSGZPLDE-UHFFFAOYSA-H	Alcloxa		
CHEMBL2104956	approved	DB11206	XVAMCHGMPYWHNL-UHFFFAOYSA-N	Bemotrizinol	135487856	CCCCC(CC)COC1=CC(=C(C=C1)C2=NC(=NC(=N2)C3=CC=C(C=C3)OC)C4=C(C=C(C=C4)OCC(CC)CCCC)O)O
CHEMBL1476782	approved	DB11207	UBNYRXMKIIGMKK-RMKNXTFCSA-N	Amiloxate	1549789	CC(C)CCOC(=O)C=CC1=CC=C(C=C1)OC
	approved	DB11208		Aluminum chlorohydrex propylene glycol		
	approved	DB11209		Iron protein succinylate		
	approved	DB11210	GIPOFCXYHMWROH-UHFFFAOYSA-L	Ferrous bisglycinate	9837124	C(C(=O)[O-])N.C(C(=O)[O-])N.[Fe+2]
CHEMBL232202	approved	DB11217	BJRNKVDFDLYUGJ-RMPHRYRLSA-N	Arbutin	440936	C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O
	approved	DB11218		Tea tree oil		
CHEMBL2104261	approved	DB11219	HEOCBCNFKCOKBX-SDNWHVSQSA-N	Enzacamene	7019255	CC1=CC=C(C=C1)C=C2C3CCC(C2=O)(C3(C)C)C
CHEMBL1951714	nutraceutical	DB11220	CNNRPFQICPFDPO-UHFFFAOYSA-N	Octacosanol	68406	CCCCCCCCCCCCCCCCCCCCCCCCCCCCO
CHEMBL1326877	approved	DB11221	MEZZCSHVIGVWFI-UHFFFAOYSA-N	Dioxybenzone	8569	COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O
	experimental	DB11223		Tolu balsam		
	approved	DB11225		Peg-100 stearate		
	approved	DB11226	WAJCJDLRJVDSSD-UHFFFAOYSA-N	Ethylhexyl methoxycrylene	66661267	CCCCC(CC)COC(=O)C(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OC)C#N
	approved	DB11228		Methylcellulose		
	experimental	DB11229		Padimate A		
	approved	DB11230		Magnesium Aluminum Silicate		
CHEMBL501174	approved	DB11231	OAIJSZIZWZSQBC-GYZMGTAESA-N	Lycopene	446925	CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C
	approved	DB11232		Saccharide isomerate		
	experimental	DB11233	QUTYHQJYVDNJJA-UHFFFAOYSA-K	Silver citrate	101599	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ag+].[Ag+].[Ag+]
	experimental	DB11234		Poliglusam		
CHEMBL1623738	approved	DB11235	GULNIHOSWFYMRN-UHFFFAOYSA-N	Thonzylamine	5457	CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2
	experimental	DB11236		Polyethylene glycol 3500		
	approved	DB11237		Trypsin		
	approved	DB11238		Borage oil		
CHEMBL3833402	approved	DB11239	DIZPMCHEQGEION-UHFFFAOYSA-H	Aluminum sulfate	24850	[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3]
	approved	DB11242		Gelatin		
	approved	DB11243		Ethyl macadamiate		
CHEMBL1885178	approved	DB11244	XMSXQFUHVRWGNA-UHFFFAOYSA-N	Cyclomethicone 5	10913	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C
	approved	DB11246	OCUCCJIRFHNWBP-IYEMJOQQSA-L	Copper gluconate	10692	C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Cu+2]
CHEMBL3833377	approved	DB11248	WHMDKBIGKVEYHS-IYEMJOQQSA-L	Zinc gluconate	443445	C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Zn+2]
CHEMBL255696	experimental	DB11250	VBICKXHEKHSIBG-UHFFFAOYSA-N	Glyceryl monostearate	24699	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O
	approved	DB11251		Tocopherol		
	approved	DB11252		Poloxamer 407		
	approved	DB11253		Xanthan gum		
CHEMBL443605	approved	DB11254	WFJIVOKAWHGMBH-UHFFFAOYSA-N	Hexylresorcinol	3610	CCCCCCC1=C(C=C(C=C1)O)O
	approved	DB11255	CBDQOLKNTOMMTL-UHFFFAOYSA-K	Chromium picolinate	625469	C1=CC=NC(=C1)C(=O)O.C1=CC=NC(=C1)C(=O)O.C1=CC=NC(=C1)C(=O)O.[Cr]
CHEMBL1231574	approved	DB11256	ZNOVTXRBGFNYRX-STQMWFEESA-N	Levomefolic acid	444412	CN1C(CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
CHEMBL1362	approved	DB11257	KRHYYFGTRYWZRS-UHFFFAOYSA-M	Fluoride ion	28179	[F-]
CHEMBL90568	experimental	DB11259	MBNGWHIJMBWFHU-UHFFFAOYSA-N	Diosmetin	5281612	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
CHEMBL552128	approved	DB11260	JPYYWXPAHJBKJX-VWSFRBHVSA-N	Diacetyl benzoyl lathyrol	10577938	CC1CC2(C(C1OC(=O)C3=CC=CC=C3)C(C(=C)CCC4C(C4(C)C)C=C(C2=O)C)OC(=O)C)OC(=O)C
	approved	DB11261		Atractylodes japonica root		
CHEMBL2104957	approved	DB11262	FQUNFJULCYSSOP-UHFFFAOYSA-N	Bisoctrizole	3571576	CC(C)(C)CC(C)(C)C1=CC(=C(C(=C1)N2N=C3C=CC=CC3=N2)O)CC4=C(C(=CC(=C4)C(C)(C)CC(C)(C)C)N5N=C6C=CC=CC6=N5)O
CHEMBL142652	approved	DB11263	HSTZMXCBWJGKHG-CUYWLFDKSA-N	Polydatin	5281718	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O
CHEMBL3707206	approved	DB11264	UHHRFSOMMCWGSO-UHFFFAOYSA-L	Calcium glycerophosphate	62820	C(C(CO)OP(=O)([O-])[O-])O.[Ca+2]
	approved	DB11266		Sea salt		
CHEMBL3185786	experimental	DB11267	MSRJTTSHWYDFIU-UHFFFAOYSA-N	Triethoxycaprylylsilane	76262	CCCCCCCC[Si](OCC)(OCC)OCC
CHEMBL222021	approved	DB11268	IBGBGRVKPALMCQ-UHFFFAOYSA-N	Protocatechualdehyde	8768	C1=CC(=C(C=C1C=O)O)O
	approved	DB11269	FDATWRLUYRHCJE-UHFFFAOYSA-N	Diethylamino hydroxybenzoyl hexyl benzoate	10111431	CCCCCCOC(=O)C1=CC=CC=C1C(=O)C2=C(C=C(C=C2)N(CC)CC)O
	approved	DB11270		Atractylodes japonica root oil		
	approved	DB11271		Polysilicone-15		
	approved	DB11272	ICMAWHHKHYZNDA-INIZCTEOSA-N	Methyl undecenoyl leucinate	56843908	CC(C)CC(C(=O)OC)NC(=O)CCCCCCCCC=C
CHEMBL2365712	approved	DB11273	SEALOBQTUQIVGU-QNIJNHAOSA-N	Dihydroergocornine	168871	CC(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O
CHEMBL1743263	approved	DB11274	PBUNVLRHZGSROC-VTIMJTGVSA-N	Dihydro-alpha-ergocryptine	114948	CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O
CHEMBL2106411	approved	DB11275	SBFXHXZNBNFPHV-PXXBSISHSA-N	Epicriptine	65667	CCC(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O
	approved	DB11276		Pine needle oil (pinus mugo)		
	approved	DB11277		Aluminum zirconium pentachlorohydrex gly		
CHEMBL445001	approved	DB11278	FMCGSUUBYTWNDP-ONGXEEELSA-N	DL-Methylephedrine	64782	CC(C(C1=CC=CC=C1)O)N(C)C
CHEMBL1589793	approved	DB11279	HXCILVUBKWANLN-UHFFFAOYSA-N	Brilliant green cation	12449	CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=CC=C3.OS(=O)(=O)[O-]
	experimental	DB11281	FWIZHMQARNODNX-UHFFFAOYSA-L	Bismuth subcarbonate	9827661	C(=O)([O-])[O-].[O-2].[O-2].[Bi+3].[Bi+3]
CHEMBL1453317	approved	DB11282	MMOXZBCLCQITDF-UHFFFAOYSA-N	Diethyltoluamide	4284	CCN(CC)C(=O)C1=CC=CC(=C1)C
CHEMBL316257	approved	DB11283	CITHEXJVPOWHKC-UHFFFAOYSA-N	DL-dimyristoylphosphatidylcholine	26197	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
	approved	DB11284	BPHQZTVXXXJVHI-UHFFFAOYSA-N	DL-dimyristoylphosphatidylglycerol	107767	CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCCCCCCC
CHEMBL286796	approved	DB11285	ATJVZXXHKSYELS-FNORWQNLSA-N	Ethyl ferulate	736681	CCOC(=O)C=CC1=CC(=C(C=C1)O)OC
CHEMBL1097205	experimental	DB11288	DTGKSKDOIYIVQL-UHFFFAOYSA-N	Borneol	64685	CC1(C2CCC1(C(C2)O)C)C
	experimental	DB11289		Methicone (20 CST)		
	experimental	DB11290	CEGOLXSVJUTHNZ-UHFFFAOYSA-K	Aluminium tristearate	12496	CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Al+3]
CHEMBL3184685	experimental	DB11291	UADWUILHKRXHMM-UHFFFAOYSA-N	2-ethylhexyl benzoate	94310	CCCCC(CC)COC(=O)C1=CC=CC=C1
	approved	DB11293		Rice bran oil		
	approved	DB11295		Trichophyton verrucosum		
CHEMBL1814493	experimental	DB11296	MVORZMQFXBLMHM-QWRGUYRKSA-N	Prezatide	73587	C1=C(NC=N1)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)CN
	experimental	DB11297	BYUQATUKPXLFLZ-UIOOFZCWSA-N	Palmitoyl oligopeptide	10231864	CCCCCCCCCCCCCCCC(=O)NCC(=O)NC(CC1=CN=CN1)C(=O)NC(CCCCN)C(=O)O
	approved	DB11298		Thioredoxin		
	approved	DB11299	VLDFMKOUUQYFGF-UHFFFAOYSA-N	Vanillyl butyl ether	5084146	CCCCOCC1=CC(=C(C=C1)O)OC
	approved	DB11301		Curcuma aromatica root oil		
	approved	DB11302		Hydrogenated soybean oil		
CHEMBL1229846	approved	DB11304	QCDWFXQBSFUVSP-UHFFFAOYSA-N	Phenoxyethanol	31236	C1=CC=C(C=C1)OCCO
	experimental	DB11305		Quaternium-18		
	approved	DB11306		Bentonite		
CHEMBL572964	experimental	DB11309	QAOWNCQODCNURD-UHFFFAOYSA-N	Sulfuric acid	1118	OS(=O)(=O)O
	experimental	DB11313		Phenyl trimethicone		
CHEMBL376897	approved	DB11315	LZCOQTDXKCNBEE-IKIFYQGPSA-N	Methscopolamine	71183	C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C
	experimental	DB11318	RJCZACBLQGCNCW-MCEXTTDUSA-N	1,2-Docosahexanoyl-sn-glycero-3-phosphoserine	46891812	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC
	nutraceutical	DB11321		Cod liver oil		
CHEMBL173562	approved	DB11323	LVYLCBNXHHHPSB-UHFFFAOYSA-N	Glycol salicylate	6880	C1=CC=C(C(=C1)C(=O)OCCO)O
CHEMBL75124	investigational	DB11324	RGOVYLWUIBMPGK-UHFFFAOYSA-N	Nonivamide	2998	CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
CHEMBL42403	approved	DB11326	KGBXLFKZBHKPEV-UHFFFAOYSA-N	Boric acid	7628	B(O)(O)O
CHEMBL549473	approved	DB11327	ZHDBTKPXEJDTTQ-UHFFFAOYSA-N	Dipyrithione	3109	C1=CC=[N+](C(=C1)SSC2=CC=CC=[N+]2[O-])[O-]
CHEMBL1201345	approved	DB11328	GROJOWHVXQYQGN-UHFFFAOYSA-N	Tetradecyl hydrogen sulfate (ester)	8771	CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O
	approved	DB11329		C11-12 isoparaffin		
	approved	DB11331	PAZGBAOHGQRCBP-DDDNOICHSA-N	1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol))	5283509	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC=CCCCCCCCC
CHEMBL2103901	approved	DB11332	QSIRXSYRKZHJHX-TWXHAJHVSA-N	Sinapultide	16132243	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCCCN)N
CHEMBL2108134	approved	DB11333		Poloxamer 188		
CHEMBL2011961	experimental	DB11335	MLSJBGYKDYSOAE-DCWMUDTNSA-N	Ascorbyl glucoside	54693473	C(C1C(C(C(C(O1)OC2=C(C(OC2=O)C(CO)O)O)O)O)O)O
CHEMBL228792	approved	DB11336	QANMHLXAZMSUEX-UHFFFAOYSA-N	Kinetin	3830	C1=COC(=C1)CNC2=NC=NC3=C2NC=N3
CHEMBL525239	experimental	DB11337	UZKQTCBAMSWPJD-FARCUNLSSA-N	Zeatin	449093	CC(=CCNC1=NC=NC2=C1NC=N2)CO
	approved	DB11340	QNTNKSLOFHEFPK-UPTCCGCDSA-N	Ubiquinol	9962735	CC1=C(C(=C(C(=C1O)OC)OC)O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
	approved	DB11341		Ichthammol		
CHEMBL3707210	approved	DB11342	PNEYBMLMFCGWSK-UHFFFAOYSA-N	Aluminum oxide	9989226	[O-2].[O-2].[O-2].[Al+3].[Al+3]
	approved	DB11343	SCPYDCQAZCOKTP-UHFFFAOYSA-N	Silanol	6327522	O[Si]
CHEMBL2106989	experimental	DB11344	NOOLISFMXDJSKH-AEJSXWLSSA-N	(+)-menthol	165675	CC1CCC(C(C1)O)C(C)C
CHEMBL2252949	experimental	DB11345	DSSYKIVIOFKYAU-OIBJUYFYSA-N	(S)-camphor	444294	CC1(C2CCC1(C(=O)C2)C)C
	approved	DB11346	IGLNJRXAVVLDKE-UHFFFAOYSA-N	Rubidium	5357696	[Rb]
CHEMBL2106566	approved	DB11348	QORWJWZARLRLPR-UHFFFAOYSA-H	Calcium Phosphate	24456	[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2]
	approved	DB11349		Cetyl ethylhexanoate		
	experimental	DB11350		Cocamidopropyl betaine		
	approved	DB11352		Ascorbyl phosphate		
	approved	DB11355		Propolis wax		
	approved	DB11356		Polyquaternium-10 (400 cps at 2%)		
	approved	DB11357		Linseed oil		
CHEMBL13766	approved	DB11359	LHGVFZTZFXWLCP-UHFFFAOYSA-N	Guaiacol	460	COC1=CC=CC=C1O
	approved	DB11360		Lactobacillus plantarum		
	nutraceutical	DB11361		Betula pendula tar oil		
CHEMBL238804	approved	DB11362	QXWZQTURMXZVHJ-UHFFFAOYSA-N	Selexipag	9913767	CC(C)N(CCCCOCC(=O)NS(=O)(=O)C)C1=CN=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3
CHEMBL1738797	approved	DB11363	KDGFLJKFZUIJMX-UHFFFAOYSA-N	Alectinib	49806720	CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C
CHEMBL1488165	experimental	DB11364	UUTKICFRNVKFRG-WDSKDSINSA-N	Pidotimod	65944	C1CC(=O)NC1C(=O)N2CSCC2C(=O)O
CHEMBL2368547	approved	DB11365		Sennosides		
CHEMBL11672	investigational	DB11366	SGOOQMRIPALTEL-UHFFFAOYSA-N	Roquinimex	54676478	CN1C2=CC=CC=C2C(=C(C1=O)C(=O)N(C)C3=CC=CC=C3)O
CHEMBL3186538	withdrawn	DB11367	RDMOROXKXONCAL-UEKVPHQBSA-N	Cefroxadine	5284529	COC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O
CHEMBL3707367	experimental	DB11368	GEGSSUSEWOHAFE-UHFFFAOYSA-N	Chlorophetanol	15907	C1=CC(=CC=C1OCCO)Cl
CHEMBL190279	vet_approved	DB11371	DUHUCHOQIDJXAT-OLVMNOGESA-N	Alfaxalone	104845	CC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C
CHEMBL1315492	vet_approved	DB11372	VWAUPFMBXBWEQY-ANULTFPQSA-N	Altrenogest	10041070	CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(CC=C)O
CHEMBL1365675	experimental	DB11373	QXAITBQSYVNQDR-ZIOPAAQOSA-N	Amitraz		
	vet_approved	DB11375		Avilamycin		
CHEMBL340211	investigational	DB11376	XTKDAFGWCDAMPY-UHFFFAOYSA-N	Azaperone	15443	C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3
	vet_approved	DB11377	FUIOWSNNCWZETH-NAMXWVJMSA-N	Bambermycins	6433554	CC1C(C(C(C(O1)OC2C(OC(C(C2O)NC(=O)C)OC3C(C(C(OC3OP(=O)(O)OCC(C(=O)OCCC=C(C)CCC=CC(C)(C)CCC(=C)CC=C(C)CCC=C(C)C)O)C(=O)O)(C)O)OC(=O)N)COC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)OC5C(C(C(C(O5)C(=O)NC6=C(CCC6=O)O)O)O)O
CHEMBL584852	experimental	DB11378	LVVXOXRUTDAKFE-UHFFFAOYSA-N	Buquinolate	21651	CCOC(=O)C1=CNC2=CC(=C(C=C2C1=O)OCC(C)C)OCC(C)C
CHEMBL1570266	experimental	DB11379	BKAQXYNWONVOAX-UHFFFAOYSA-N	Butonate	31343	CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC
CHEMBL290578	experimental	DB11380	QZWHWHNCPFEXLL-UHFFFAOYSA-N	Cambendazole	33309	CC(C)OC(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CSC=N3
CHEMBL1231649	vet_approved	DB11383	FQVHOULQCKDUCY-OGHXVOSASA-N	Carbomycin	5287879	CC1CC(C(C(C(CC(=O)OC(CC2C(O2)C=CC1=O)C)OC(=O)C)OC)OC3C(C(C(C(O3)C)OC4CC(C(C(O4)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O
CHEMBL2105567	experimental	DB11385	FMZXNVLFJHCSAF-DNVCBOLYSA-N	Cefalonium	21743	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N
CHEMBL1439973	approved	DB11386	OSASVXMJTNOKOY-UHFFFAOYSA-N	Chlorobutanol	5977	CC(C)(C(Cl)(Cl)Cl)O
CHEMBL44618	approved	DB11387	HEDRZPFGACZZDS-UHFFFAOYSA-N	Chloroform	6212	C(Cl)(Cl)Cl
CHEMBL1474129	vet_approved	DB11389	QOVTVIYTBRHADL-UHFFFAOYSA-N	Clorsulon	43231	C1=C(C(=CC(=C1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl
CHEMBL251680	vet_approved	DB11390	BXNANOICGRISHX-UHFFFAOYSA-N	Coumaphos	2871	CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C
CHEMBL2104588	vet_approved	DB11392	BSBSDQUZDZXGFN-UHFFFAOYSA-N	Cythioate	8293	COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N
CHEMBL157548	experimental	DB11393	QMLVECGLEOSESV-RYUDHWBXSA-N	Danofloxacin	71335	CN1CC2CC1CN2C3=C(C=C4C(=C3)N(C=C(C4=O)C(=O)O)C5CC5)F
CHEMBL416230	experimental	DB11394	JHAYEQICABJSTP-UHFFFAOYSA-N	Decoquinate	29112	CCCCCCCCCCOC1=C(C=C2C(=C1)C(=O)C(=CN2)C(=O)OCC)OCC
CHEMBL28636	vet_approved	DB11395	WAZQAZKAZLXFMK-UHFFFAOYSA-N	Deracoxib	3058754	COC1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)F
CHEMBL33845	experimental	DB11396	MDNWOSOZYLHTCG-UHFFFAOYSA-N	Dichlorophen	3037	C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O
