pubchem_id	drugbank_id	chembl_id	name	drug_group	smiles
8556	DB14650	CHEMBL1201348	Menadiol diphosphate	approved	CC1=C(OP(O)(O)=O)C2=CC=CC=C2C(OP(O)(O)=O)=C1
23623915	DB14651		Perphenazine enanthate	experimental	CCCCCCC(=O)OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
11954353	DB14652	CHEMBL2106011	Clocortolone acetate	experimental	[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
107603	DB14653		Clocortolone caproate	experimental	CCCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C
26391	DB14654	CHEMBL2106004	Bisoxatin acetate	experimental	CC(=O)OC1=CC=C(C=C1)C1(OC2=CC=CC=C2N=C1O)C1=CC=C(OC(C)=O)C=C1
224004	DB14655	CHEMBL1201048	Drostanolone propionate	approved	[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C
2724	DB14656	CHEMBL607710	Chlorphenesin carbamate	approved	OC(COC(O)=N)COC1=CC=C(Cl)C=C1
443928	DB14657	CHEMBL1200342	Paramethasone acetate	approved	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
443382	DB14658	CHEMBL1506	Chloramphenicol palmitate	approved	CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O
250948	DB14659	CHEMBL1328968	Melengestrol acetate	experimental	[H][C@@]12CC(=C)[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C
66359	DB14660	CHEMBL1698011	Trenbolone acetate	vet_approved	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CCC4=C3C=C[C@]12C)OC(C)=O
71421	DB14661		Loperamide oxide	experimental	CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1
23724908	DB14662		Flunisolide acetate	experimental	[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
100252	DB14663	CHEMBL1235764	Ribavirin monophosphate	experimental	NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
66381	DB14664	CHEMBL2106277	Difluocortolone pivalate	experimental	[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
93009	DB14665	CHEMBL3186761	Bornyl acetate	experimental	CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
	DB14666		Oleoyl chloride	experimental	CCCCCCCC\C=C/CCCCCCCC(Cl)=O
74426	DB14667		Phenyl hydrogen sulfate	experimental	OS(=O)(=O)OC1=CC=CC=C1
	DB14668	CHEMBL3188355	Dienestrol diacetate	experimental	C\C=C(\C(=C\C)\C1=CC=C(OC(C)=O)C=C1)/C1=CC=C(OC(C)=O)C=C1
107782	DB14669	CHEMBL1201207	Betamethasone phosphate	approved	[H][C@@]12C[C@H](C)[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
8166	DB14670	CHEMBL3561663	Lauroyl chloride	experimental	CCCCCCCCCCCC(Cl)=O
86793	DB14671		Temazepam acetate	experimental	CN1C2=CC=C(Cl)C=C2C(=NC(OC(C)=O)C1=O)C1=CC=CC=C1
102697	DB14672	CHEMBL146245	Oxazepam acetate	experimental	CC(=O)OC1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O
102333	DB14673		Flurandrenolide acetate	experimental	CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]21C
259329	DB14674	CHEMBL1756	Estramustine phosphate	approved	[H][C@@]12CC[C@H](OP(O)(O)=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(=O)N(CCCl)CCCl)C=C3
11317439	DB14675	CHEMBL3301620	Temsavir	investigational	COC1=CN=C(N2C=NC(C)=N2)C2=C1C(=CN2)C(=O)C(=O)N1CCN(CC1)C(=O)C1=CC=CC=C1
24873449	DB14676	CHEMBL3137304	Fagrocorat	experimental	[H][C@]12CCC3=C(C=CC(=C3)C(=O)NC3=C(C)N=CC=C3)[C@]1(CC1=CC=CC=C1)CC[C@@](O)(C2)C(F)(F)F
443881	DB14677	CHEMBL2107389	Gestonorone caproate	approved	[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
	DB14678	CHEMBL3187229	Norethindrone enanthate	experimental	[H][C@@]12CC[C@@](OC(=O)CCCCCC)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
	DB14679	CHEMBL2105291	Quingestanol acetate	experimental	[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(OC4CCCC4)=CC3=CC[C@@]21[H]
	DB14680	CHEMBL67	Combretastatin A4	experimental	COC1=CC=C(\C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1O
222786	DB14681	CHEMBL1499	Cortisone	experimental	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
5360697	DB14682	CHEMBL1254766	Dextrorphan	experimental	[H][C@]12CC3=C(C=C(O)C=C3)[C@@]3(CCCC[C@]13[H])CCN2C
71587328	DB14683		Prezatide copper	experimental	[Cu++].NCCCC[C@H](NC(=O)[C@H](CC1=CN=CN1)NC(=O)CN)C([O-])=O
	DB14684		Calcium polycarbophil	approved	
9793696	DB14695		Ferric oxyhydroxide	approved	[OH-].[O--].[Fe+3]
	DB14701		Ethyl 8-hydroxy-alpha-(2-propynylamino)-5-quinolinepropanoate	experimental	CCOC(=O)C(CC1=C2C=CC=NC2=C(O)C=C1)NCC#C
4148882	DB14702	CHEMBL294467	Sodium metavanadate	approved	[Na+].[O-][V](=O)=O
63046	DB14703	CHEMBL3305965	Dexamethasone metasulfobenzoate	approved	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(=O)C3=CC=CC(=C3)S(O)(=O)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
6912	DB14704	CHEMBL3137744	Ribitol	experimental	OC[C@H](O)[C@H](O)[C@H](O)CO
44625889	DB14705		Ceramide AP	experimental	CCCCCCCCCCCCCCCCC(O)C(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC
5283573	DB14706		Ceramide NG	experimental	CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
31388	DB14708	CHEMBL1625750	Tosylchloramide	experimental	CC1=CC=C(C=C1)S(=O)(=O)NCl
64718	DB14714	CHEMBL1201391	Tenivastatin	experimental	[H][C@@](O)(CC[C@@]1([H])[C@@H](C)C=CC2=C[C@H](C)C[C@H](OC(=O)C(C)(C)CC)[C@]12[H])C[C@@H](O)CC(O)=O
629281	DB14715	CHEMBL1095299	Cinazepam	experimental	OC(=O)CCC(=O)OC1N=C(C2=CC=CC=C2Cl)C2=CC(Br)=CC=C2NC1=O
12317881	DB14716		Clonazolam	experimental	CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(=C3)N(=O)=O)N12
20317278	DB14717		Nitrazolam	experimental	CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(=C3)[N+]([O-])=O)N12
12562545	DB14718	CHEMBL3246831	Pyrazolam	experimental	CC1=NN=C2CN=C(C3=CC=CC=N3)C3=C(C=CC(Br)=C3)N12
135412795	DB14719	CHEMBL1521495	Bentazepam	experimental	O=C1CN=C(C2=C(N1)SC1=C2CCCC1)C1=CC=CC=C1
162137	DB14720	CHEMBL2105477	Brovanexine	experimental	COC1=C(OC(C)=O)C=CC(=C1)C(=O)NC1=C(CN(C)C2CCCCC2)C=C(Br)C=C1Br
	DB14721		MK-1454	investigational	
	DB14722		ADU-S100	investigational	
46188928	DB14723	CHEMBL3889654	Larotrectinib	approved	O[C@H]1CCN(C1)C(=O)NC1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=C(F)C=CC(F)=C1
5284527	DB14725	CHEMBL1201218	Cefamandole nafate	approved	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](OC=O)C1=CC=CC=C1)C(O)=O
216210	DB14726	CHEMBL48361	Dabigatran	investigational	CN1C(CNC2=CC=C(C=C2)C(N)=N)=NC2=C1C=CC(=C2)C(=O)N(CCC(O)=O)C1=NC=CC=C1
92140	DB14727	CHEMBL1325863	Riboflavin tetrabutyrate	experimental	CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](CN1C2=C(C=C(C)C(C)=C2)N=C2C(=O)NC(=O)N=C12)OC(=O)CCC
	DB14728		Mebenil	experimental	
73110	DB14729	CHEMBL370100	Rebeccamycin	experimental	CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)N1C2=C(C3=C1C(Cl)=CC=C3)C1=C(C(=O)NC1=O)C1=C2NC2=C1C=CC=C2Cl
135398670	DB14732		Queuine	experimental	NC1=NC2=C(C(CN[C@H]3C=C[C@H](O)[C@@H]3O)=CN2)C(=O)N1
	DB14733		Ceftobiprole medocaril	experimental	[H][C@@]1(NC(=O)C(=N/O)\C2=NSC(N)=N2)C(=O)N2C(C(O)=O)=C(CS[C@]12[H])\C=C1/CCN(C1=O)[C@]1([H])CCN(C1)C(=O)OCC1=C(C)OC(=O)O1
	DB14734	CHEMBL497318	Cannabigerol	experimental	CCCCCC1=CC(O)=C(C\C=C(/C)CCC=C(C)C)C(O)=C1
30219	DB14735	CHEMBL422704	Cannabichromene	experimental	CCCCCC1=CC2=C(C=CC(C)(CCC=C(C)C)O2)C(O)=C1
622545	DB14736		Cannabivarin	experimental	CCCC1=CC(O)=C2C(OC(C)(C)C3=C2C=C(C)C=C3)=C1
2543	DB14737	CHEMBL74415	Cannabinol	experimental	CCCCCC1=CC2=C(C(O)=C1)C1=C(C=CC(C)=C1)C(C)(C)O2
4765	DB14739	CHEMBL1398657	Phenolsulfonic acid	experimental	OC1=CC=C(C=C1)S(O)(=O)=O
49800004	DB00781	CHEMBL1201283	Polymyxin B	approved	[H][C@]1(NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCNC1=O)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)CCCCC(C)CC)[C@@H](C)O)[C@@H](C)O
10893439	DB14746		Lauryl glucoside	experimental	CCCCCCCCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
667468	DB14750	CHEMBL101740	Cidoxepin	experimental	CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=CC=C2
	DB14752		Racephedrine	approved	
5284571	DB14753	CHEMBL1301	Hydroxystilbamidine	approved	NC(=N)C1=CC=C(\C=C\C2=C(O)C=C(C=C2)C(N)=N)C=C1
10130337	DB14754		Solriamfetol	approved	N[C@@H](COC(N)=O)CC1=CC=CC=C1
168213	DB14755		beta-Isosparteine	experimental	[H][C@@]12CCCCN1C[C@@H]1C[C@H]2CN2CCCC[C@@]12[H]
447315	DB14756		meso-Tartaric acid	experimental	O[C@@H]([C@@H](O)C(O)=O)C(O)=O
56841942	DB14760		Narlaprevir	experimental	CCCCC(NC(=O)C1[C@@H]2[C@H](CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
	DB14761		Remdesivir	experimental	CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1
9049	DB14763	CHEMBL747	Cycloguanil	approved	CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1
	DB14765	CHEMBL3186534	Rivoceranib	investigational	O=C(NC1=CC=C(C=C1)C1(CCCC1)C#N)C1=CC=CN=C1NCC1=CC=NC=C1
44623998	DB14766	CHEMBL3358920	Etrasimod	investigational	OC(=O)C[C@H]1CCC2=C1NC1=C2C=C(OCC2=CC(=C(C=C2)C2CCCC2)C(F)(F)F)C=C1
71535003	DB14768	CHEMBL3786098	PF-06459988	investigational	CO[C@H]1CN(C[C@@H]1COC1=C2C(Cl)=CNC2=NC(NC2=CN(C)N=C2)=N1)C(=O)C=C
135565554	DB14769	CHEMBL4112930	Pamiparib	investigational	C[C@]12CCCN1CC1=NNC(=O)C3=C4C(NC2=C14)=CC(F)=C3
118161062	DB14770	CHEMBL3986824	Lanraplenib	investigational	NC1=CN=CC(=N1)C1=CN2C=CN=C2C(NC2=CC=C(C=C2)N2CCN(CC2)C2COC2)=N1
	DB14771		Polyacrylamide (crosslinked; 2 mole percent bisacrylamide)	investigational	
25067411	DB14772		DCFBC F-18	investigational	OC(=O)CC[C@H](NC(=O)N[C@@H](CSCC1=CC=C([18F])C=C1)C(O)=O)C(O)=O
89670174	DB14773		Lifirafenib	investigational	FC(F)(F)C1=CC2=C(C=C1)N=C(N2)[C@@H]1[C@H]2OC3=C(C=C(OC4=C5CCC(=O)NC5=NC=C4)C=C3)[C@@H]12
46848915	DB14774	CHEMBL3989972	Balipodect	investigational	COC1=CN(N=C(C2=CC=NN2C2=CC=CC=C2)C1=O)C1=CC=C(C=C1F)N1C=CC=N1
56960912	DB14775	CHEMBL3989910	Cavosonstat	investigational	OC(=O)C1=CC(Cl)=C(C=C1)C1=NC2=CC=C(O)C=C2C=C1
91824766	DB14777	CHEMBL3946483	Murepavadin	investigational	CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCCN)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
44625560	DB14779		LGD-6972	investigational	CC1=CC(C)=C(C(C)=C1)C1=CC=C(NC(=O)[C@H](CC2=CC=C(C=C2)C(=O)NCCS(O)(=O)=O)C2=CC=C(C=C2)C2=CC=C(C=C2)C(C)(C)C)C=C1
73330464	DB14783	CHEMBL3989944	Diroximel fumarate	investigational	COC(=O)\C=C\C(=O)OCCN1C(=O)CCC1=O
86567195	DB14785	CHEMBL4065122	Fenebrutinib	investigational	C[C@H]1CN(CCN1C1=CC=C(NC2=CC(=CN(C)C2=O)C2=C(CO)C(=NC=C2)N2CCN3C4=C(CC(C)(C)C4)C=C3C2=O)N=C1)C1COC1
91801207	DB14786		Nerofe	investigational	CC(C)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](CO)NC(=O)[C@H]1CCCN1C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](NC(=O)[C@@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](N)CC1=CNC2=C1C=CC=C2)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCCN)C(O)=O
44539266	DB14787	CHEMBL2147475	BMS-830216	investigational	COC1=CC(=CC=C1OC[C@H](OP(O)(O)=O)C1CC1)N1C=NC2=C(SC(=C2)C2=CC=C(Cl)C=C2)C1=O
77461017	DB14790		BPN-14770	investigational	NC(=O)CC1=CC=C(NC2=NC(=NC(=C2)C(F)(F)F)C2=CC=CC(Cl)=C2)C=C1
	DB14791		GDC-0425	investigational	CCN1CCC(CC1)OC1=C(N=CC2=C1C1=C(N2)N=CC=C1)C#N
131634760	DB14792		AZD-5991	investigational	CN1N=C2CSCC3=NN(C)C(CSC4=CC5=C(C=CC=C5)C(OCCCC5=C(N(C)C6=C5C=CC(Cl)=C6C2=C1C)C(O)=O)=C4)=C3
57406853	DB14793	CHEMBL2386346	RO-5045337	investigational	CCOC1=C(C=CC(=C1)C(C)(C)C)C1=N[C@@](C)(C2=CC=C(Cl)C=C2)[C@](C)(N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1)C1=CC=C(Cl)C=C1
78209992	DB14795	CHEMBL3623290	AZD-3759	investigational	COC1=C(OC(=O)N2CCN(C)C[C@H]2C)C=C2C(NC3=C(F)C(Cl)=CC=C3)=NC=NC2=C1
118572065	DB14799	CHEMBL4080228	PF-06821497	investigational	CO[C@H](C1COC1)C1=C(Cl)C2=C(CCN(CC3=C(OC)C=C(C)NC3=O)C2=O)C(Cl)=C1
68677842	DB14801	CHEMBL4091374	Lanifibranor	investigational	OC(=O)CCCC1=CC2=C(C=CC(Cl)=C2)N1S(=O)(=O)C1=CC2=C(C=C1)N=CS2
11524127	DB14802		ONO-2952	investigational	COC1=C(C=CC(Cl)=C1)[C@@H]1N(CC2(CC2)C2=C1NC1=C2C(F)=CC=C1)C(C)=O
131634231	DB14803		AMY-101	investigational	CC[C@H](C)[C@H](NC(=O)[C@H](N)CC1=CC=C(O)C=C1)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](C)NC(=O)CN(C)C(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2=CN(C)C3=C2C=CC=C3)NC(=O)[C@@H](NC1=O)C(C)C)C(=O)N(C)[C@@H]([C@@H](C)CC)C(N)=O
104800	DB14804		Iodine I-125	investigational	[125I]
52950901	DB14805		DCFPyL F-18	investigational	OC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)C1=CC=C([18F])N=C1)C(O)=O)C(O)=O
129012199	DB14806		Avexitide	investigational	CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O
	DB14807		Demplatin pegraglumer	investigational	
89658382	DB14808	CHEMBL3417258	Lumicitabine	investigational	CC(C)C(=O)OC[C@@]1(CCl)O[C@H]([C@H](F)[C@@H]1OC(=O)C(C)C)N1C=CC(N)=NC1=O
16039797	DB14810	CHEMBL3219124	AZD-1656	investigational	COC[C@H](C)OC1=CC(=CC(OC2=NC=C(N=C2)C(=O)N2CCC2)=C1)C(=O)NC1=NC=C(C)N=C1
53316710	DB14813	CHEMBL1649931	PF-232798	investigational	CC(C)C(=O)N1CCC2=C(C1)N=C(C)N2[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(C)=O)C1=CC=CC(F)=C1
	DB14814	CHEMBL3989948	Lanabecestat	investigational	CO[C@H]1CC[C@@]2(CC3=CC=C(C=C3[C@@]22N=C(C)C(N)=N2)C2=CC(=CN=C2)C#CC)CC1
137890978	DB14815	CHEMBL510095	Ginsenoside B2	investigational	[H][C@@]1(CC[C@]2(C)[C@]1([H])[C@H](O)C[C@]1([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])[C@H](C[C@@]21C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(C)(CCC=C(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
135565117	DB14820		Profoxydim	investigational	CCCC(=NOCC(C)OC1=CC=C(Cl)C=C1)C1=C(O)CC(CC1=O)C1CCCSC1
57331386	DB14821	CHEMBL3330226	Macozinone	investigational	[O-][N+](=O)C1=C2SC(=NC(=O)C2=CC(=C1)C(F)(F)F)N1CCN(CC2CCCCC2)CC1
25195495	DB14822	CHEMBL1272307	SB-649868	investigational	CC1=NC(C(=O)N2CCCC[C@H]2CNC(=O)C2=CC=CC3=C2C=CO3)=C(S1)C1=CC=C(F)C=C1
46200932	DB14823		Balovaptan	investigational	CN1CC2=NN=C([C@H]3CC[C@@H](CC3)OC3=NC=CC=C3)N2C2=CC=C(Cl)C=C2C1
11302979	DB14826	CHEMBL2272076	Topramezone	investigational	CN1N=CC(C(=O)C2=C(C)C(C3=NOCC3)=C(C=C2)S(C)(=O)=O)=C1O
49846599	DB14828		ABX-464	investigational	FC(F)(F)OC1=CC=C(NC2=CC=C3C=CC=C(Cl)C3=N2)C=C1
71600085	DB14829	CHEMBL3989971	Uproleselan	investigational	CC[C@H]1C[C@H](C[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(O)=O)[C@H]2NC(C)=O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)NCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC
450173	DB14830	CHEMBL2037002	Fluoromisonidazole F-18	investigational	OC(C[18F])CN1C=CN=C1[N+]([O-])=O
	DB14832		Polydioxanone	investigational	
60151477	DB14835		SUVN-G3031	investigational	O=C(CN1CCOCC1)NC1=CC=C(OC2CCN(CC2)C2CCC2)C=C1
	DB14836		Polydextrose	investigational	
	DB14839	CHEMBL3681949	TOP-1288	investigational	COCCOCCOCCNC(=O)C1=CC(=CC(NC2=NC=CC(OC3=C4C=CC=CC4=C(NC(=O)NC4=CC(=CC(NS(C)(=O)=O)=C4OC)C(C)(C)C)C=C3)=N2)=C1)C#C
71584930	DB14840		Ripretinib	investigational	CCN1C(=O)C(=CC2=C1C=C(NC)N=C2)C1=C(Br)C=C(F)C(NC(=O)NC2=CC=CC=C2)=C1
16095349	DB14841	CHEMBL3301621	Centanafadine	investigational	C1[C@@H]2CNC[C@]12C1=CC=C2C=CC=CC2=C1
73777259	DB14844		ONC-201	investigational	CC1=CC=CC=C1CN1C2=NCCN2C2=C(CN(CC3=CC=CC=C3)CC2)C1=O
49831257	DB14845	CHEMBL3301607	Filgotinib	investigational	O=C(NC1=NN2C(C=CC=C2C2=CC=C(CN3CCS(=O)(=O)CC3)C=C2)=N1)C1CC1
58507717	DB14846	CHEMBL4084907	Bimiralisib	investigational	NC1=NC=C(C2=NC(=NC(=N2)N2CCOCC2)N2CCOCC2)C(=C1)C(F)(F)F
9838389	DB14849	CHEMBL160038	Nebicapone	investigational	OC1=C(O)C(=CC(=C1)C(=O)CC1=CC=CC=C1)[N+]([O-])=O
56948249	DB14850	CHEMBL2403318	Deleobuvir	investigational	CN1C2=C(C=CC(\C=C\C(O)=O)=C2)N=C1C1(CCC1)NC(=O)C1=CC2=C(C=C1)C(C1CCCC1)=C(N2C)C1=NC=C(Br)C=N1
44511587	DB14854		TC-6987	investigational	FC1=CC(=CC(F)=C1)C(=O)N[C@@H]1C2CCN(CC2)[C@H]1CC1=CN=CC=C1
70267	DB14855	CHEMBL155572	2-(aminomethyl)phenol	investigational	NCC1=CC=CC=C1O
46840946	DB14856	CHEMBL2325014	PF-05089771	investigational	NC1=C(C=NN1)C1=CC(Cl)=CC=C1OC1=CC(F)=C(C=C1Cl)S(=O)(=O)NC1=CSC=N1
24967599	DB14857	CHEMBL3989934	Avadomide	investigational	CC1=NC2=C(C(N)=CC=C2)C(=O)N1C1CCC(=O)NC1=O
53373585	DB14859	CHEMBL2181367	Fosifloxuridine nafalbenamide	investigational	C[C@H](NP(=O)(OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O)OC1=C2C=CC=CC2=CC=C1)C(=O)OCC1=CC=CC=C1
56960363	DB14860	CHEMBL4113131	Ensartinib	investigational	C[C@@H](OC1=CC(=NN=C1N)C(=O)NC1=CC=C(C=C1)C(=O)N1C[C@H](C)N[C@H](C)C1)C1=C(Cl)C=CC(F)=C1Cl
121276853	DB14862		PF-06815345	investigational	CCOC(=O)O[C@@H](C)N1N=NN=C1C1=C(C=NN1C)C1=CC=C(C=C1F)C(=O)N([C@@H]1CCCNC1)C1=NC=CC=C1Cl
	DB14866	CHEMBL3707349	Amcasertib	investigational	CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=CC=C(C=C23)C2=CSC(=N2)C2=CC=CC=C2)=C1C
86677874	DB14867		Parsaclisib	investigational	CCOC1=C(C=C(Cl)C(F)=C1[C@@H]1CNC(=O)C1)[C@H](C)N1N=C(C)C2=C1N=CN=C2N
11592228	DB14868		AZD-8848	investigational	CCCCOC1=NC2=C(NC(=O)N2CCCN(CCCN2CCOCC2)CC2=CC=CC(CC(=O)OC)=C2)C(N)=N1
24875489	DB14869	CHEMBL3707219	Remetinostat	investigational	COC(=O)C1=CC=C(OC(=O)CCCCCCC(=O)NO)C=C1
58438464	DB14870	CHEMBL3287218	PF-5190457	investigational	CC1=CN2C=C(CC(=O)N3CCC4(CN(C4)[C@@H]4CCC5=C4C=CC(=C5)C4=CC(C)=NC=N4)CC3)N=C2S1
501391	DB14872	CHEMBL1086997	Lucerastat	investigational	CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO
24946280	DB14875	CHEMBL2153191	AZD-4017	investigational	CCCSC1=C(C=CC(=N1)N1CCC[C@@H](CC(O)=O)C1)C(=O)NC1CCCCC1
