Drug,Smiles 
5326713,COC(=O)\C=C\C1=CC(=CC=C1)N(CC1=CC=C(C=C1)C1=CC=C(C=C1)N(C)C)C(=O)C1CCCCC1
5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
136254584,C[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=C(N)NC3=O)[C@@H](O)[C@H](O)[C@H]1O
46936421,CC(=O)O[C@H]1C[C@H](O[C@@H]1CO[P@](O)(=O)OP(O)(O)=O)N1C=C(C)C(=O)NC1=O
447731,[H][C@]1(CC)CNCC2=C1C=C(NC(=O)C1=CC=C3C=C(C=CC3=C1)C(N)=N)C=C2
445995,CC(C)=CCC\C(C)=C\CO[P@@](=O)(O)OP(=O)(O)O
46936422,NCCCCNCCCNC(=O)CNC(=O)[C@@H](CSSC[C@@H](NC(=O)CC[C@@H](N)C(O)=O)C(=O)NCC(=O)NCCCNCCCCN)NC(=O)CC[C@H](N)C(O)=O
46936423,O[C@H]1[C@H](CO[P@](O)(=O)O[P@@](O)(=O)O[C@H]2O[C@@H](CS(O)(=O)=O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O
656989,CC(C)C[C@@H](N=C(N)N)C(=O)NCC(=O)N1CCC(CC1)C1=CC(=NN1C)C1=C(Cl)C(Cl)=C(OCC2=CC=C(NC(C)=O)C=C2)C=C1
71567,N[C@H](CC1=CC=CC=C1)C(O)=O
46936424,CC(C)C[C@@H](N[P@](O)(=O)O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O)C(=O)N[C@H](Cc1cnc2ccccc12)C(O)=O
448249,[H][C@@](C)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)[C@]([H])(S)CC1=CC=CC=C1)C(O)=O
17754203,[H][C@@]12CCN(C[C@@]3([H])CC[C@]4([H])N[C@@]([H])(N)N[C@@]([H])(N)[C@]4([H])C3)[C@@]1([H])CCCC2
17753903,CC(=O)N[C@H](CC1=CC=C(Cl)C=C1)[B-](O)(O)OC[C@H](N)C(O)=O
6992107,OC[C@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O
136254585,C[C@@H](O)[C@H](O)[C@H]1CNC2=NC(N)=NC(=O)C2=N1
46936426,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
17753849,[H][C@@](O)(CCCCCCNC(=O)C1=CC=C(C=C1)N(C)C)N=O
5289243,[H][C@@](C)(O)C1=CC(=NC2=C1C=CC[C@]2([H])O)C(O)=O
447077,CSC1=CC=CC(NC2=NC=C3C=C(C(=O)N(C)C3=N2)C2=C(Cl)C=CC=C2Cl)=C1
135413525,NC1=NC(=O)C2=C(N1)C(CC1=CN=CC=C1)=CN2
461279,CC1=CN([C@@H]2O[C@H](CO[P@@](O)(=O)OP(O)(O)=O)C=C2)C(=O)NC1=O
444306,[H][C@](S)(CC1=CC=C(I)C=C1)C(O)=O
160603,N[C@@H](CCCC=O)C(O)=O
46936427,NC(COC(=O)NCCCOCCOCCOCCCNC1=C(NCCCN2CCN(CCCNC(=O)C3=CC(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=CC(=C3)[N+]([O-])=O)CC2)C(=O)C1=O)COC(=O)NCCCOCCOCCOCCCNC1=C(NCCCN2CCN(CCCNC(=O)C3=CC(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=CC(=C3)[N+]([O-])=O)CC2)C(=O)C1=O
46936428,NC1=NC(=O)N(C=C1)[C@@H]1C[C@H](O[P@@](O)(=O)OC[C@@H]2O[C@H](C[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](CO)O1
46936429,NC(COC(=O)NCCCN1CCN(CCCNC(=O)C2=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC(=C2)[N+]([O-])=O)CC1)COC(=O)NCCCN1CCN(CCCNC(=O)C2=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC(=C2)[N+]([O-])=O)CC1
7311735,C[C@H](O)C[NH3+]
4973,CC1=C(CCC(O)=O)C2=CC3=[N+]4C(=CC5=C(C=C)C(C)=C6C=C7C(C=C)=C(C)C8=[N+]7[Fe@]4(N2C1=C8)N56)C(C)=C3CCC(O)=O
17754142,C[C@@H](NC(=O)[C@@H](C)NC(=O)CCCC[C@@H](NC(=O)C[NH3+])C([O-])=O)C(O)=O
6581,OC(=O)C=C
70931,COCCOCCOCCOCCOCCOC
5288251,CC(C)C[C@@H](NC(N)=N)C(=O)NCC(=O)N1CCC(CC1)C1=CC(=NN1C)C1=CC=C(OCC2=CC=C(O2)C(O)=O)C(Cl)=C1Cl
46936430,CC(=C)[C@H](NC(=O)[C@H](CS)NC(=O)CCC[C@H](N)C(O)=O)C(O)=O
444617,COC1=CC(CN(C)C2=CC3=C(N=C2)N=C(N)N=C3N)=C(OC)C=C1
448513,NC(=N)C1=CC=C(CO)C=C1
72792,CC1=CC=NC2=C3N=CC=C(C)C3=CC=C12
47936,[H][C@]1(O)CCC(C)(C)[C@]2([H])[C@]([H])(O)[C@]([H])(OC(C)=O)[C@@]3(C)O[C@](C)(CC(=O)[C@]3(O)[C@@]12C)C=C
17754085,[H][C@@](C(O)=O)(C(=O)N[C@]1(OC)C(=O)N2C(C(O)=O)=C(C)CO[C@]12[H])C1=CC=C(O)C=C1
449633,CC[Se]C(N)=N
46936431,C[C@@H]1O[C@H](O)[C@@H](O)C[C@H]1O
675,Cc1cc2ncnc2cc1C
46936432,O[C@H]1C[C@@](O)(C[C@@H](CP(O)(O)=O)[C@@H]1O)C(O)=O
5287417,[H][C@]1(C)CC2=C(C(=O)C3=C(O2)C=C(O)C(O)=C3C(O)=O)[C@]([H])(OC)O1
453557,NC1=NC(=O)N(C=C1)[C@H]1C[C@@H](O)[C@H](CO)O1
46936433,CC(=O)N[C@H]1[C@H](O)[C@@H](OS(O)(=O)=O)[C@@H](CO)O[C@H]1O[C@H]1C[C@@H]([NH2+][C@H]1CO)C(=O)NCCS(O)(=O)=O
6323221,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](O)(=O)C[P@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]1O
5289469,[H][C@@](C)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)[C@@]([H])(S)CCCCC)C(O)=O
447701,CC(=O)N[C@@H](CC1=CC(I)=C(O)C(I)=C1)C(=O)NCC(O)=O
135461936,CCCSCC1=CC(N)=CC2=C1N=C(N)NC2=O
40640969,CCC(CC)O[C@@H]1C=C(C[C@@H](N)[C@@H]1NC(C)=O)C(O)=O
36143,N[C@H](C(O)=O)C1=CC=C(O)C=C1
1604,COC1=CC(=CC=C1)N1CCC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O
445967,NC1=NC(OCC2CCCCC2)=C2N=CNC2=C1
46936435,O[C@H]1C[C@@H](O)[C@H](O)[C@@H](COP(O)(O)=O)O1
84682,CC[C@@H](C)O
46936436,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](COC(=O)CP(O)(O)=O)[C@H](O)[C@H]1O
6934735,CC(=O)N[C@@H](CO)[C@@H](O)C1=CC=C(C=C1)[N+]([O-])=O
46936437,N[C@@H]([C@@H](O)COP(O)(O)=O)C(O)=O
445770,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=C(F)C(F)=C(F)C(F)=C1F
448326,[H][C@]1(CNCCC[C@@]1([H])OC(=O)C1=CC=C(O)C=C1)NC(=O)C1=CC=C(O)C=C1
62452,CCCCCCCCCC[N+](C)(C)[O-]
5287795,[H][C@@](CC1=CC=CC(=C1)C(O)=O)(NC(C)=O)B(O)O
46936438,C[C@@H](COC1=CC=C(C=C1)[C@@H]1OC2=CC=C(O)C=C2S[C@H]1C1=CC=C(O)C=C1)N1CCCC1
447339,NC(N)=NC1=NC(=CS1)C1=CC=C(CNC2=NC3=C(N2)C=CC=C3)S1
5289140,CCCCCC[C@](O)(CN1C=CN=C1)C1=CC=C(Cl)C=C1Cl
5221296,CC[N+](C)(C)CCCS([O-])(=O)=O
137895,OCCCCCCCCCCCCBr
447450,CC(=O)NCCSSCCNC(=O)[C@H]1CC[C@@H](CC1)NC(=O)C1=NC=CN=C1C(O)=O
444764,OC(=O)C(=O)NC1=C(C=CC=C1)C(O)=O
136254586,NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)O[P@@](N)(O)=O)[C@H](O)[C@H]2O)C(=O)N1
7057884,N[C@@H]1CCOC1=O
22096207,CCCC[C@@H](CN(O)C=O)C(O)=O
46936441,[Fe].CC(=O)N(O)CCC[C@@H]1NC(=O)CNC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CCCN(O)C(C)=O)NC(=O)[C@H](CCCN(O)C(C)=O)NC1=O
2734608,OB(O)C1=CC=C(C=C1)C1=CC=C(C=C1)B(O)O
4369343,[H][C@@](C)(NC)C(=O)N[C@]([H])(C(=O)N1CCC[C@@]1([H])C(=O)N[C@]1([H])CCCC2=C1C=CC=C2)C(C)(C)C
46936442,O[C@H]([C@@H](O)[C@H](OCC1=CC=CC=C1F)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12)[C@H](OCC1=CC=CC=C1F)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12
6323266,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O
726317,OC[C@@H]1O[C@H](OC2=CC=C(C=C2)[N+]([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
172469,NC1=C(C=C(NC2=CC=C(NC3=NC(Cl)=NC(NC4=CC=CC=C4S(O)(=O)=O)=N3)C(=C2)S(O)(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O
46936443,CC[C@@H](C)[C@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O
1941,COC1=C(O)C=CC2=C1C=C(C1=C2C2=C(OCO2)C=C1C(O)=O)[N+]([O-])=O
3260017,OC(=O)C(=O)CC([O-])=O
72081,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N
2733779,CC1=CC(=O)OC2=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC=C12
46936444,CO[C@@H]1[C@H](CC[C@@](O)(C)C1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)\C=C\C=C\C=C\C=C\C(O)=O
136449,CCCCCCC(N)=O
1950,OP(O)(=O)CNC(=O)OCC1=CC=CC=C1
84704,CCCCCCCCCCCC[N+](C)(C)CCCS(O)(=O)=O
5287494,CCCNC(=[NH2+])NCCC[C@H](N)C(O)=O
46936445,OC[C@@H]1O[C@H](OCC[C@@H]2CO2)[C@@H](O)[C@H](O)[C@H]1O
79124,CCN=O
449088,O=C(NC1=CC(=NN1)C1CC1)C1=CC=CC=C1
10918,C[N+](C)(C)C[C@H](O)CC(O)=O
75367,NC(=O)CC(O)=O
6407,ClC(Cl)(Cl)C=O
448024,OP(O)(=O)C(F)(F)C1=CC=C(CC(CC2=CC=C(C=C2)C(F)(F)P(O)(O)=O)(N2N=NC3=C2C=CC=C3)C2=CC=C(F)C(F)=C2)C=C1
446056,[H][C@@](CC1=CC=CC=C1)(NC(=O)NO)C(O)=O
6102560,CC1=CC2=C(N=C3C(=O)NC(=O)N=C3N2C[C@@H](O)[C@@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)C(O)=C1C
83887,N[C@H](CC(O)=O)C(O)=O
3973,O=C1C=C(OC2=C1C=CC=C2C1=CC=CC=C1)N1CCOCC1
16019957,N[C@H]1[C@H](O)O[C@H](COP(O)(O)=O)[C@H](O)[C@@H]1O
445227,[H][C@]1(CO)O[C@@]([H])(OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)[C@]([H])(F)[C@@]([H])(O)[C@]1([H])O
221493,[H][C@@](C)(CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)C[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C[C@]([H])(O)[C@]12C
5492192,COC1=CC=C(C=C1OC1CCCC1)C(\C)=N\OC(N)=O
46936447,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H]2O[V](=O)(=O)O[C@H]12
1829,OC(=O)C(=O)NC1=C(C=C(I)C=C1)C(O)=O
6971307,C[P@@](O)(=O)CC[C@@H](N)C(O)=O
20479,CCCCB(O)O
11861988,[NH3+][C@@H]1C[C@H]1C1=CC=CC=C1
46936448,OCN(O)[C@@H](CCCN1C(=O)N[C@]2(O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C1=O)C(O)=O
17754052,CC1=CC=CC=C1CNC(=O)[C@H]1N(CSC1(C)C)C(=O)[C@@H](O)[C@@H](CC1=CC=CC=C1)NC(=O)C1=CC=CC(O)=C1C
448087,[H][C@](S)(CC1=CC=CC=C1)C(=O)NCC(=O)N1[C@@]([H])(CC[C@]1([H])C1=CC=CC=C1)C(O)=O
447629,OC[C@@H]1C[C@H](O)[C@@H](O)[C@H](O)O1
444235,CN1C=C[NH+]=C1
21158810,COC1=CC=C2C=[N+](CCCCCCCCN3C(=O)C4=CC=CC=C4C3=O)CC[C@]34C=C[C@@H](O)C[C@H]3OC1=C24
446903,[H][C@]12CS[C@@]([H])(CCCC(O)=O)[C@@]1([H])NC(=O)N2
46936451,N[C@H](C(O)=O)C1=CC=C(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)C=C1
125132,OCC(CO)(CO)NCCCNC(CO)(CO)CO
17754157,CC(=O)N[C@H](CC1=CC=CC2=C1C=CC=C2)[B-](O)(O)OC[C@H](N)C(O)=O
449462,N[C@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O
7452,[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O
46936452,O[C@@H]1[C@@H](COP(O)(O)=O)O[C@@H]([C@H]1O)N1C=NC2=C1N=C[NH+]=C2SP(O)(O)=O
46936453,CNC(=O)[C@H](NC(=O)[C@@H](OCC1=CC=C(C=C1)C1=CC=CN=C1)[C@H](O)[C@@H](O)[C@H](OCC1=CC=C(C=C1)C1=CC=CN=C1)C(=O)N[C@H](C(C)C)C(=O)NC)C(C)C
46936454,N[C@H](CS)C(=O)NS(=O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N
2761494,CC1=CC=CC(C[C@H](N)C(O)=O)=C1
46936455,CCCCCCCCCCCO[C@H]1O[C@@H](CO)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
123991,NC(=C)C(O)=O
5289344,N[C@@H](CSCCS(N)(O)O)C(O)=O
135398517,CC1=NC2=C(C=CC=C2O)C(=O)N1
46936456,C[C@H](CCC(=O)NCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C
135905887,C[C@@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(=O)NC(N)=N2
46936457,CC(C)(CO)[C@@H](O)C(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N
46936458,CCCCCO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
46936459,NCCCCCCO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=CC(=O)NC1=O
444599,CC(C)[C@@H](N)C(=O)NO
4310,OC(=O)C1=CC=CC2=C1OC1=C(C=CC=C1C(O)=O)N2C1=CC(=CC=C1)C(F)(F)F
46936460,N[C@H]1C[C@@H](O)[C@H](CO)O[C@@H]1O
936,NC(=O)C1=CC=CN=C1
46936461,O[C@@H]1[C@@H](O)[C@@H](CC2=CC=CC=C2)N(CC2=CC=CC(=C2)C(=O)NC2=NC=CS2)C(=O)N(CC2=CC=CC(=C2)C(=O)NC2=NC=CS2)[C@H]1CC1=CC=CC=C1
46936462,O[C@@H]([C@H](O)[C@H](CCC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12)[C@H](CCC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12
447736,[H][C@]1(NCCC2=C1C=C(NC(=O)C1=CC=C3C=C(C=CC3=C1)C(N)=N)C=C2)C(C)C
448673,CCCCCO[P@](O)(=O)OP(O)(O)=O
445154,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1
151483,[H][C@@](CO)(NC(=O)C1=C(O)C(O)=CC=C1)C(O)=O
337359,FC1=CC=C2OCC[C@]3(NC(=O)NC3=O)C2=C1
10972,CC(=O)NCC(O)=O
46936464,OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=CC(=O)NC1=O
136107935,C[N+]1=CN([C@@H]2O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2
46936465,OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](O)C(O)(O)O[C@H]4CO)O[C@H]3CO)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O
136122640,NC1=NC(=O)C2=C(N1)N=C[C@@H](CNC1=CC=C(C=C1)C(=O)N[C@H](CCC(O)=O)C(O)=O)N2C=O
46936467,NC(=O)[C@]1(O)O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O
46936468,NC(=O)[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
77022,Ic1cnnc1
446874,CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(O)=O
99594,N[C@@H](CC[C@@H]1C=C[C@H](N)C=C1)C(O)=O
529,OC(=O)COP(O)(O)=O
447030,CCCCNC(=N)NO
5289613,CCOC(=O)C1=CC2=CC=C(O)C=C2OC1=O
46936471,O[C@@H]1[C@@H](O)[C@@H](CC2=CC=CC=C2)N(CC2=CC=CC(=C2)C(=O)Nc2nc3ccccc3n2)C(=O)N(CC2=CC=CC(=C2)C(=O)Nc2nc3ccccc3n2)[C@H]1CC1=CC=CC=C1
46936472,CS[C@H]1[C@@H](CO)O[C@@H](O)[C@H](O)[C@@H]1O
67361,CC[Hg]SC1=CC=CC=C1C(O)=O
46936473,CC(=O)CC1=CC=[N+](C=C1C(N)=O)[C@@H]1O[C@@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O
448991,[H][C@@](CO)(NC1=NC2=C(N=CN2C(C)C)C(NC2=CC=C(C(O)=O)C(Cl)=C2)=N1)C(C)C
46936474,O[C@@H]1OC(=C[C@@H](O)[C@@H]1O)C(O)=O
46936475,N[C@@H](C(O)=O)C(=O)OS(O)(=O)=O
178,CC(N)=O
193491,NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)O[P@@](O)(=O)O[P@@](O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1
8617,OC(=O)CCCC1=CNC2=C1C=CC=C2
2605,CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O
46936476,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2NC(=O)C(=O)N12
445482,NC(=N)C1=CC=C(O)C(CN2CC[C@H](NS(=O)(=O)C3=CC4=C(S3)C=CC=N4)C2=O)=C1
453551,OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=CC(=O)NC1=O
1017,OC(=O)C1=CC=CC=C1C(O)=O
46936477,C[C@@H](N[C@H](CCC1=CC=CC=C1)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)NC1=CC=CC=C1)C(O)=O
6961,OC(=O)C1=CC(C(O)=O)=C(C=C1C(O)=O)C(O)=O
46936479,C[Hg]SC[C@@H](N)C(O)=O
763,NC(=N)NCC(O)=O
445504,[H][C@@]1(CCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(O)=O
46936480,OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CNC2=[Se]
448965,CCCCN1C(CC2=CC(OC)=C(OC)C(OC)=C2)=NC2=C(N)N=CN=C12
46936481,OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O[C@H]3O[C@@H](COP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H]2O)[C@H]1O
91665,O=C1CCC2=CC=CC3=C2N1CC3
1048,N1C=CC=N1
3744,OC(=O)CCC1=CNC2=CC=CC=C12
46936482,CC(=O)N[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](NC(C)=O)[C@H](OC2=CC=C3C(C)=CC(=O)OC3=C2)O[C@H]1CO
449501,O[C@H](COP(O)(O)=O)[C@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O
165331,N[C@@H](CSS)C(O)=O
123648,OC(=O)C1=CC(S)=CC=C1[N+]([O-])=O
8058,CCCCCC
445211,C[C@@H](O)CN1C=NC2=C1N=CN=C2N
5288266,[H][C@@](O)(CCCCCCCCCCC)CC(O)=O
61207,CC(C)(C)OC=O
46936483,NC1=NC=C2N(C=NC2=N1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O
8182,CCCCCCCCCCCC
46936484,OC[C@@H]1O[C@](CO)(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O
2084,CCCOC1=CC=C(CC(O)=O)C=C1Cl
10442,OCCCO
14253,CCCCCCCCCCCCCCCCS(O)(=O)=O
87507,CCCCCCCCCCCC(=O)OC[C@@H](CO[P@@](O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC
46936485,O[C@@H]1[C@@H](O)[C@H](COP(O)(O)=O)O[C@H]1COP(O)(O)=O
8153,CCCCCCCCCCCC[N+](C)(C)C
46936486,NC[C@H](CS)C(O)=O
447742,CC1=NC=C(COP(O)(O)=O)C(CNOCC(O)=O)=C1O
17753978,OC[C@@H](NC(=O)CCNC(=O)CBr)C(=O)NCCC1=CC=C(NC(=O)C(O)=O)C=C1
46936487,C[C@@H]1CC[C@H](O)[C@H]1NC(=O)[C@H](C[C@@H](O)CN1CCN(C[C@@H]1C(=O)NC(C)(C)C)C(=O)C1=CN=C(N2CCN(C)CC2)C(Cl)=N1)CC1=CC=CC=C1
46936488,O[C@H]1C[C@](O)(C=C(F)[C@@H]1O)C(O)=O
46936489,C[C@H](O)N[C@H](CO)[C@H](O)[C@@H](O)[C@H](O)CO
447765,C[C@H](O)C(C)=O
8955,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O
46936490,O[C@@H]1[C@@H](O)[C@@H](O[C@H]1CO[P@](O)(=O)O[P@@](O)(=O)OC1=CC=CC=C1)N1C=CC(=O)NC1=O
164912,C1=CC=C(C=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
46936491,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=CC4=CC(OC5=CC=C(C=C5Cl)[C@H](O[C@H]5C[C@@](C)(N)C(O)(O)[C@@H](C)O5)[C@H]5NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](CC(N)=O)NC1=O)C1=CC=C(O)C(=C1)C1=C(O)C=C(O)C=C1[C@@H](NC5=O)C(O)=O)=C3O)C(Cl)=C2
46936492,O[C@@H]1[C@H](C=CC=C1OC(=C)C(O)=O)C(O)=O
136254587,NC1=NC(O)=C2C=C(C[C@@](O)(CNCC(=O)N[C@@H]3O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]3O)C3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)C=CC2=N1
7478,COC1=CC=C(C=C1)C(O)=O
136010365,OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)c1cnc2c1N=CNC2=O
1677,OB(O)C1=CC=CC(=C1)[N+]([O-])=O
46936495,C[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N
136254588,NC1=NC(=O)C2=C(N1)N=C[C@@H](CNC1=CC=C(C=C1)C(=O)N[C@H](CCC(O)=O)C(O)=O)N2CO
46936497,O[C@H]1C[C@](O)(C=C[C@@H]1O)C(O)=O
46936498,NC(=O)C1=CC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=CC(=C1)[N+]([O-])=O
446127,OC[C@@H](O)CC1=CC=CC=C1
46936499,COC1=CC(CN2[C@H](CC3=CC=CC=C3)[C@@H](O)CN(CC3=CC=CC=C3)N(CC3=CC=C(O)C(OC)=C3)C2=O)=CC=C1O
8019,COCCO
21596768,OC[C@H](O)[C@@H](O)C[C@H](O)C(O)=O
449547,CC(C)=CCC\C(C)=C\CC\C(=C\CO[P@@](=O)(O)OP(O)(O)=O)C(F)(F)F
5287754,COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OCCC[C@@H](CCC([O-])=O)C([O-])=O)=C1Br
117765,NC(=O)CN(CC(O)=O)CC(O)=O
6327654,CCOP(=O)OCC
46936500,CC(=O)N1C[C@@H](O)C[C@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)C1=NC2=C(S1)C=CC=C2
87901,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1=O
5180213,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(N)C=C(C)N=C1
7219,C1C=CC2=CC=CC=C12
21158799,CN1C=C(N=N1)[C@@H]1SC=C(NC=C1C=O)C(O)=O
447414,[H][C@@]1(O)C[C@@]2(C)C(=O)C[C@]1([H])C2(C)C
447196,N[C@@H](CN1C=C(I)C(=O)NC1=O)C(O)=O
46936501,CC1=CC=C2N(C=NC2=C1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O
