PubchemID,Smiles,DrugbankID
673481,NC(=O)C1=C(NC(=O)C2CC2)SC2=C1CCCC2,"2-[(CYCLOPROPYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE"
444224,[H][C@](CC1=CC=CC=C1)(NC(=O)OCC)C(=O)N1CCC[C@@]1([H])C(=O)NNCCCCN,1-ETHOXYCARBONYL-D-PHE-PRO-2(4-AMINOBUTYL)HYDRAZINE
46937068,[H][C@@]1(CC=C)C(=O)N2N(C1=O)C1=CC(C)=CC=C1N=C2N(C)C,Azapropazone
16741245,CN(C)C(=O)C1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NC(=O)[C@@](C)(O)C(F)(F)F)C(Cl)=C1,"4-[(3-CHLORO-4-{[(2R)-3,3,3-TRIFLUORO-2-HYDROXY-2-METHYLPROPANOYL]AMINO}PHENYL)SULFONYL]-N,N-DIMETHYLBENZAMIDE"
16086422,OC(CC1=CC=CC(=C1)C1=CC(=CC=C1)C1=CC=CC=C1)(P(O)(O)=O)P(O)(O)=O,"(1-HYDROXY-1-PHOSPHONO-2-[1,1';3',1'']TERPHENYL-3-YL-ETHYL)-PHOSPHONIC ACID"
16741237,[H][C@]1(C)CNC(=O)C2=C1C1=CC(=CC=C1N2)C(=O)NC1=NC(=CS1)C(=O)NCCN(C)C,"(4R)-N-[4-({[2-(DIMETHYLAMINO)ETHYL]AMINO}CARBONYL)-1,3-THIAZOL-2-YL]-4-METHYL-1-OXO-2,3,4,9-TETRAHYDRO-1H-BETA-CARBOLINE-6-CARBOXAMIDE"
776315,COC1=C(C=CC=C1)C1=CC=C(O1)C(O)=O,5-(2-METHOXYPHENYL)-2-FUROIC ACID
736027,OC(=O)C1=CC=C(O1)C1=C(C=CC=C1)[N+]([O-])=O,5-(2-NITROPHENYL)-2-FUROIC ACID
16122554,OC(CC1=CC=CC(=C1)C1=CC=C(C=C1)C1=CC=CC=C1)(P(O)(O)=O)P(O)(O)=O,"(1-HYDROXY-1-PHOSPHONO-2-[1,1';4',1'']TERPHENYL-3-YL-ETHYL)-PHOSPHONIC ACID"
16122553,OC(CC1=CC(=CC=C1)C1=CC=CC2=C1OC1=C2C=CC=C1)(P(O)(O)=O)P(O)(O)=O,[2-(3-DIBENZOFURAN-4-YL-PHENYL)-1-HYDROXY-1-PHOSPHONO-ETHYL]-PHOSPHONIC ACID
46937069,[H][C@](N)(CC1=CC=CC=C1)B(O)O,PHENYLALANINE BORONIC ACID
263366,NCC1=C(C=CC=C1)C1=CC=CC=C1,1-biphenyl-2-ylmethanamine
12000133,[H][C@]1(CSCCNCCCCCCCCCC)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,5'-S-[2-(decylamino)ethyl]-5'-thioadenosine
135874085,[H][C@@]1(C(C)C)N(CC2=CC=CC=C2)C(=O)C(=C1O)C1=NS(=O)(=O)C2=C1C=CC=C2,"(5S)-1-benzyl-3-(1,1-dioxido-1,2-benzisothiazol-3-yl)-4-hydroxy-5-(1-methylethyl)-1,5-dihydro-2H-pyrrol-2-one"
42628075,[H][C@@](CC1=CC(=CC=C1OC)[N+]([O-])=O)(C1=CNC(N)=N1)C1=CC=C(OC)C(F)=C1,4-[(1S)-1-(3-fluoro-4-methoxyphenyl)-2-(2-methoxy-5-nitrophenyl)ethyl]-1H-imidazol-2-amine
448271,[H][C@](CO)(COC(=O)CCCCCCCC)OC(=O)CCC,(2S)-2-(BUTYRYLOXY)-3-HYDROXYPROPYL NONANOATE
255,OP(=O)(OC1=CC=C(C=C1)[N+]([O-])=O)OC1=CC=C(C=C1)[N+]([O-])=O,bis(4-nitrophenyl) hydrogen phosphate
24748047,[H][C@@](CCCC1=CC=CC(OC2=CC=CC=C2)=C1)(P(O)(O)=O)S(O)(=O)=O,(1R)-4-(3-phenoxyphenyl)-1-phosphonobutane-1-sulfonic acid
10174090,C[C@](O)(COC1=C(F)C(F)=C(F)C(F)=C1F)C(=O)NC1=CC=C(C(=C1)C(F)(F)F)[N+]([O-])=O,(2S)-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]-3-(pentafluorophenoxy)propanamide
9824562,CC(=O)NC1=CC=C(OC[C@](C)(O)C(=O)NC2=CC(=C(C=C2)[N+]([O-])=O)C(F)(F)F)C=C1,(2S)-3-[4-(acetylamino)phenoxy]-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide
46937072,[H][C@@](CCCC1=CC=C(C=C1)C1=CC=CC=C1)(P(=O)(O[K])O[K])S(=O)(=O)O[K],tripotassium (1R)-4-biphenyl-4-yl-1-phosphonatobutane-1-sulfonate
9862248,CC(C)C1=C(O)C=CC(CC2=C(C)C=C(OCC(O)=O)C=C2C)=C1,"{4-[4-hydroxy-3-(1-methylethyl)benzyl]-3,5-dimethylphenoxy}acetic acid"
16122556,OC(COC1=CC=CC(=C1)C1=CC=CC(=C1)C1=CC=CC=C1)(P(O)(O)=O)P(O)(O)=O,"[1-HYDROXY-2-(1,1':3',1''-TERPHENYL-3-YLOXY)ETHANE-1,1-DIYL]BIS(PHOSPHONIC ACID)"
44129642,COC1=C(OCC2=NC=CC=C2)C=C(C)C=C1,2-[(2-methoxy-5-methylphenoxy)methyl]pyridine
46937073,COC1=CC(OCC2=CC=NC=C2)=C(C)C=C1,4-[(5-methoxy-2-methylphenoxy)methyl]pyridine
1121782,CCN(CC)S(=O)(=O)C1=CC(=CC=C1Br)C(=O)NC1=CC=CC=C1C(O)=O,2-({[4-bromo-3-(diethylsulfamoyl)phenyl]carbonyl}amino)benzoic acid
44631903,[H][C@@]1(C)CNC2=C(SC3=C2C2=C(C=C3)N=C(C=C2)C2=CN=C(C)C=C2)C(=O)N1,"(10R)-10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8H-[1,4]diazepino[5',6':4,5]thieno[3,2-f]quinolin-8-one"
45273683,[H][C@@]1(CN)CNC2=C(SC3=C2C=C(OC)C=C3)C(=O)N1,"(3R)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5H-[1]benzothieno[3,2-e][1,4]diazepin-5-one"
5287737,[H][C@](C)(NC=O)NC(=O)[C@]([H])(C)NC(=O)OC(C)(C)C,(TERT-BUTYLOXYCARBONYL)-ALANYL-AMINO ETHYL-FORMAMIDE
46937074,[H][C@@](C)(NC(=O)[C@]([H])(CC1=CC=CC=C1)C(=O)NO)C(=O)NCC(=O)NC1=CC=C(C=C1)[N+]([O-])=O,HONH-BENZYLMALONYL-L-ALANYLGLYCINE-P-NITROANILIDE
5287739,[H][C@@]1(O)CC2=C3C=CC4=CC=CC5=CC=C(C=C2[C@@]([H])(O)[C@]1([H])O)C3=C45,"1,2,3-TRIHYDROXY-1,2,3,4-TETRAHYDROBENZO[A]PYRENE"
446532,[H][C@](CC)(NC=O)C1=CC=CC=C1,N-(1-PHENYL-PROPYL)-FORMAMIDE
54929,OCCOCN1C=C(CC2=CC=CC=C2)C(=O)NC1=O,"1-((2-HYDROXYETHOXY)METHYL)-5-BENZYLPYRIMIDINE-2,4(1H,3H)-DIONE"
5287741,OCCOCN1C(=O)NC(=O)C(CC2=CC=CC(OCC3=CC=CC=C3)=C2)=C1O,"1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)-6-HYDROXYPYRIMIDINE-2,4(1H,3H)-DIONE"
324690,CC(C)(C)C1=CC=C(C=C1)S(O)(=O)=O,4-TERT-BUTYLBENZENESULFONIC ACID
6540255,CC1=CC2=C(C=C1)N(CCCN)C1=C2C2=C(C(=O)NC2=O)C(C)=C1,"6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE"
135781631,OC1=C(Br)C=C(\C=N\NC(=O)C2=CN=CC=C2)C(O)=C1Br,"N'-[(1E)-(3,5-DIBROMO-2,4-DIHYDROXYPHENYL)METHYLENE]NICOTINOHYDRAZIDE"
25271580,[H][C@](CC(C)C)(NS(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O,N-(biphenyl-4-ylsulfonyl)-D-leucine
11302,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CC[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,5-beta-DIHYDROTESTOSTERONE
25138289,[H][C@@](CC1=CC=CC=C1)(C[P@](O)(=O)[C@]([H])(N)CCC1=CC=CC=C1)C(O)=O,(2S)-3-[(R)-[(1S)-1-amino-3-phenylpropyl](hydroxy)phosphoryl]-2-benzylpropanoic acid
46937075,[H][C@@](CCCNC(C)=N)(NC(=O)C1=CC=CC=C1)C(N)=O,N-[(1S)-1-(AMINOCARBONYL)-4-(ETHANIMIDOYLAMINO)BUTYL]BENZAMIDE
447950,FC1=CC=C2C(=O)N(CC3=CC=C(Br)C=C3F)C(=O)[C@]3(CC(=O)NC3=O)C2=C1,"2[4-BROMO-2-FLUOROPHENYL)METHYL]-6-FLUOROSPIRO[ISOQUINOLINE-4-(1H),3'-PYRROLIDINE]-1,2',3,5'(2H)-TETRONE"
445332,[H][C@@]1(C[C@@]1([H])C1=C(F)C=CC(C(=O)CC)=C1O)NC(=O)NC1=NC=C(Br)C=C1,1-(5-BROMO-PYRIDIN-2-YL)-3-[2-(6-FLUORO-2-HYDROXY-3-PROPIONYL-PHENYL)-CYCLOPROPYL]-UREA
135566394,NC1=NC2=C(N1)C=C1C(=O)NC(N)=NC1=C2,"2,6-diamino-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one"
11790,O=C1C=C(OC2=C1C=CC1=CC=CC=C21)C1=CC=CC=C1,2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE
5287785,C[C@](O)(CBr)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,(R)-3-BROMO-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE
22489160,[H][C@](C)(CNS(C)(=O)=O)C1=CC=C(C=C1)C1=CC=C(C=C1)[C@@]([H])(C)CNS(C)(=O)=O,"N,N'-[biphenyl-4,4'-diyldi(2R)propane-2,1-diyl]dimethanesulfonamide"
448943,[H][C@]1(CCN2C=C(C3=C2C=CC=C3)C2=C(C(=O)NC2=O)C2=CNC3=C2C=CC=C3)CCCN1C,"3-(1H-INDOL-3-YL)-4-(1-{2-[(2S)-1-METHYLPYRROLIDINYL]ETHYL}-1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE"
2398,NCCCN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CNC2=C1C=CC=C2,"3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE"
448642,[H][C@@]1(CCN2C=C(C3=C2C=CC=C3)C2=C(C(=O)NC2=O)C2=CNC3=C2C=CC=C3)CCCN1C,"3-(1H-INDOL-3-YL)-4-{1-[2-(1-METHYLPYRROLIDIN-2-YL)ETHYL]-1H-INDOL-3-YL}-1H-PYRROLE-2,5-DIONE"
2352168,O=C(NCC1=NC=CC=C1)C1=CC=C(OC2=CC=CC=C2)C=C1,4-PHENOXY-N-(PYRIDIN-2-YLMETHYL)BENZAMIDE
9934347,CNC(=O)C1=C(NC2=NC(NC3=CC=C(C=C3OC)N3CCOCC3)=NC=C2Cl)C=CC=C1,2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE
5287789,[H][C@]1(CCN2CC[C@@](N)(CC3=CC=CC=C3)C(=O)N12)C=O,"3-AMINO-3-BENZYL-9-CARBOXAMIDE[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE"
6914595,OC1=CC=C(C(=O)C2=CC=CC=C2)C(=C1O)[N+]([O-])=O,"(3,4-DIHYDROXY-2-NITROPHENYL)(PHENYL)METHANONE"
11393519,[H][C@]1(O)CN(CC2=CNC3=C2N=CN=C3N)C[C@]1([H])CSCCCC,"(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(butylsulfanyl)methyl]pyrrolidin-3-ol"
5287794,[H][C@@](CC1=CC=CC(C(O)=O)=C1O)(NC(C)=O)B(O)O,1(R)-1-ACETAMIDO-2-(3-CARBOXY-2-HYDROXYPHENYL)ETHYL BORONIC ACID
5287796,[H][C@@](CC1=CC=CC(=C1)C(O)=O)(NC(=O)CC1=CC=CC=C1)B(O)O,(1R)-2-PHENYLACETAMIDO-2-(3-CARBOXYPHENYL)ETHYL BORONIC ACID
12598931,[H][C@]1(C)CC2=CC=CC=C2N1NC(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O,"4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide"
24178119,CC1=C2C(=CC=C1)N=C1N(CC[C@@]1(O)C2=O)C1=CC=CC=C1,"(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one"
24178120,CC1=CC=C2C(=C1)N=C1N(CC[C@@]1(O)C2=O)C1=CC=CC=C1,"(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one"
24178121,O[C@@]12CCN(C1=NC1=C(C=CC=C1)C2=O)C1=CC=CC=C1,"(3aS)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one"
11957417,[H][C@](C)(OC1=C(SC(=C1)N1C=NC2=CC(OC)=C(OC)C=C12)C(N)=O)C1=CC=CC=C1Cl,"5-[5,6-BIS(METHYLOXY)-1H-BENZIMIDAZOL-1-YL]-3-{[1-(2-CHLOROPHENYL)ETHYL]OXY}-2-THIOPHENECARBOXAMIDE"
444703,CC1=CC(=CC=C1)[C@]12SCCN1C(=O)C1=CC=CC=C21,"(R)-(+)9B-(3-METHYL)PHENYL-2,3-DIHYDROTHIAZOLO[2,3-A]ISOINDOL-5(9BH)-ONE"
444704,COC(=O)[C@@H]1CS[C@]2(N1C(=O)C1=CC=CC=C21)C1=CC=CC=C1,"(R)-(+) 5(9BH)-OXO-9B-PHENYL-2,3-DIHYDROTHIAZOLO[2,3-A]ISOINDOL-3-CARBOXYLIC ACID METHYL ESTER"
135530418,CC1=CC(=CC2=C1N=C(N2)C1=C(NCC2=NC=CC=C2)C=CNC1=O)N1C=CN=C1,3-[5-(1H-IMIDAZOL-1-YL)-7-METHYL-1H-BENZIMIDAZOL-2-YL]-4-[(PYRIDIN-2-YLMETHYL)AMINO]PYRIDIN-2(1H)-ONE
462919,NS(=O)(=O)C1=CC=C(NC(=O)C2=CC=CC=C2S)C=C1,N-[4-(AMINOSULFONYL)PHENYL]-2-MERCAPTOBENZAMIDE
3332,OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,BIPHENYL-4-YL-ACETALDEHYDE
7075,OC1=C(O)C=C(C=C1)C1=CC=CC=C1,"1,1'-BIPHENYL-3,4-DIOL"
5287834,[H][C@@]1(O)CC2=C(C=CC3=C2C2=C(C=CC=C2)C=C3)[C@@]([H])(O)[C@]1([H])O,"(1S)-1,2,3,4-TETRAHYDRO-BENZO[C]PHENANTHRENE-2,3,4-TRIOL"
1757,OP(O)(=O)OC1=CC=C(CC2=CC=C(OP(O)(O)=O)C=C2)C=C1,4-PHOSPHONOOXY-PHENYL-METHYL-[4-PHOSPHONOOXY]BENZEN
135566413,CC(C)(C)OC(=O)NCC1=CNC2=C1C(=O)NC(N)=N2,"tert-butyl [(2-amino-4-oxo-4,7-dihydro-3H-pyrrolo[2,3-d]pyrimidin-5-yl)methyl]carbamate"
10198228,[H][C@]1(CCCN1C(=O)[C@]1([H])CCCN1)B(O)O,(2R)-N-[(2R)-2-(DIHYDROXYBORYL)-1-L-PROLYLPYRROLIDIN-2-YL]-N-[(5R)-5-(DIHYDROXYBORYL)-1-L-PROLYLPYRROLIDIN-2-YL]-L-PROLINAMIDE
9543498,O[S@@](=O)C1=CC=CC=C1C1=CC=CC=C1,"1,1'-BIPHENYL-2-SULFINIC ACID"
44176354,[H][C@@](CC1=CC=CC=C1)(CC(O)(O)C[N+]([O-])=O)C(O)=O,"(2R)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid"
232446,OC1=CC=C(C=C1)C1(CCCCC1)C1=CC=C(O)C=C1,"4,4'-cyclohexane-1,1-diyldiphenol"
11712628,NC1=CC=CC(SC2=CC=C(\C=C\C(=O)N3CCOCC3)C(=C2C(F)(F)F)C(F)(F)F)=C1,"3-({4-[(1E)-3-morpholin-4-yl-3-oxoprop-1-en-1-yl]-2,3-bis(trifluoromethyl)phenyl}sulfanyl)aniline"
6398427,[H][C@@]1(C[P@@]([H])([O-])=O)CCC2=CC(C)=CC=C2O1,"(6-METHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL)METHYLPHOSPHINATE"
399618,COC1=CC=C(C=C1)\N=C1\NC(N)=C(S1)C(=O)C1=CC=C(OC)C=C1,"{(2Z)-4-AMINO-2-[(4-METHOXYPHENYL)IMINO]-2,3-DIHYDRO-1,3-THIAZOL-5-YL}(4-METHOXYPHENYL)METHANONE"
10062702,NC1=C(SC(NC2=CC(Cl)=CC=C2)=[NH+]1)C(=O)C1=CC=C(F)C=C1,"{[4-AMINO-2-(3-CHLOROANILINO)-1,3-THIAZOL-5-YL](4-FLUOROPHENYL)METHANONE"
446716,[H][C@@](C)(C1=CC=C(Cl)C=C1)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,"2-[1-(4-CHLORO-PHENYL)-ETHYL]-4,6-DINITRO-PHENOL"
18432427,NC1=C(Br)C(C(O)=O)=C(Br)C(C(O)=O)=C1Br,"5-amino-2,4,6-tribromobenzene-1,3-dicarboxylic acid"
25113101,[H][C@](CO)(NC(=O)C(Br)Br)[C@]([H])(O)C1=CC=C(C=C1)[N+]([O-])=O,BROMAMPHENICOL
21124461,[H][C@]12CC[C@]([H])(C[C@]([H])(C1)OC1C3=CC=CC=C3CCC3=C1C=CC=C3)[N+]2(C)C,"(3-EXO)-3-(10,11-DIHYDRO-5H-DIBENZO[A,D][7]ANNULEN-5-YLOXY)-8,8-DIMETHYL-8-AZONIABICYCLO[3.2.1]OCTANE"
4369536,CCNC(=O)C1=NNC(=C1C1=CC=C(OC)C=C1)C1=CC(Cl)=C(O)C=C1O,"5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE"
7595,O=C(NC1=CC=CC=C1)NC1=CC=CC=C1,"1,3-DIPHENYLUREA"
11840927,[H][C@@]1(CCCCC=O)SC[C@]2([H])NC(=O)N[C@]12[H],"5-(HEXAHYDRO-2-OXO-1H-THIENO[3,4-D]IMIDAZOL-6-YL)PENTANAL"
2797541,OC(=O)CCCC1=NC(=NO1)C1=CC(=CC=C1)[N+]([O-])=O,"4-[3-(3-NITROPHENYL)-1,2,4-OXADIAZOL-5-YL]BUTANOIC ACID"
24856354,NC(=N)NCCCCNC(=O)C1=CSC(=N1)C1=CSC=N1,"N-(4-{[amino(imino)methyl]amino}butyl)-2,4'-bi-1,3-thiazole-4-carboxamide"
5321765,COC1=CC(O)=C(C=C1CC=C(C)C)C(=O)\C=C\C1=CC=C(O)C=C1,(2E)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one
445958,[H][C@@](O)(COC1=CC=C(NC2=NC(NC3=CC=CC=C3)=C(Br)C=N2)C=C1)CN(C)C,(2S)-1-{4-[(4-ANILINO-5-BROMOPYRIMIDIN-2-YL)AMINO]PHENOXY}-3-(DIMETHYLAMINO)PROPAN-2-OL
135433906,OC1=CC2=C(C=C1)C(=NO2)C1=CC(Br)=C(O)C=C1O,"4-bromo-6-(6-hydroxy-1,2-benzisoxazol-3-yl)benzene-1,3-diol"
445957,[H][C@](O)(COC1=CC=C(NC2=NC(NC3=CC=CC=C3)=C(Br)C=N2)C=C1)CN(C)C,(2R)-1-{4-[(4-ANILINO-5-BROMOPYRIMIDIN-2-YL)AMINO]PHENOXY}-3-(DIMETHYLAMINO)PROPAN-2-OL
25113136,[H][C@]1(COCC2=CC=CC=C2)CNC[C@]1([H])CN(CC(C)C)S(=O)(=O)C1=CC=CC=C1,"N-({(3R,4R)-4-[(benzyloxy)methyl]pyrrolidin-3-yl}methyl)-N-(2-methylpropyl)benzenesulfonamide"
444797,[H][C@](CC(O)=O)(CC1=CC=CC=C1)C(O)=O,L-BENZYLSUCCINIC ACID
25134257,CC1=C2C(=O)N(C(=O)C2=CC=C1)C1=CC(=CC=C1O)C1=CC=CC=C1,"2-(4-hydroxybiphenyl-3-yl)-4-methyl-1H-isoindole-1,3(2H)-dione"
446805,CN1C(CC2=CC=C(C=C2)C(N)=N)=NC2=C1C=CC(NS(=O)(=O)C1=CC=CC=C1)=C2,4-(5-BENZENESULFONYLAMINO-1-METHYL-1H-BENZOIMIDAZOL-2-YLMETHYL)-BENZAMIDINE
46937076,CCCCCCCCC1=CC=C2C=C3C=CC(CCCCC(O)=O)=[N+]3[B-](F)(F)N12,difluoro(5-{2-[(5-octyl-1H-pyrrol-2-yl-kappaN)methylidene]-2H-pyrrol-5-yl-kappaN}pentanoato)boron
16750123,ClC1=CC=CC(COC2=CC=C3C(OC(=O)C=C3C=O)=C2)=C1,7-[(3-CHLOROBENZYL)OXY]-2-OXO-2H-CHROMENE-4-CARBALDEHYDE
11616886,CNCC1=CC(=O)OC2=C1C=CC(OCC1=CC=CC(Cl)=C1)=C2,7-[(3-CHLOROBENZYL)OXY]-4-[(METHYLAMINO)METHYL]-2H-CHROMEN-2-ONE
24812717,CC1=C(C(=O)N(C=C1)C1=CC=C2C(NCC2(C)C)=C1)C1=CC2=CN=C(N)N=C2C=C1,"3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1H)-one"
136254613,[H][C@]1(N)CC[C@]([H])(CNCCN2C(Cl)=CN=C(NCC(F)(F)C3=NC=CC=C3)[C@@]2([H])O)[C@@]([H])(C)N1,"1-(2-{[(6-AMINO-2-METHYLPYRIDIN-3-YL)METHYL]AMINO}ETHYL)-6-CHLORO-3-[(2,2-DIFLUORO-2-PYRIDIN-2-YLETHYL)AMINO]-1,4-DIHYDROPYRAZIN-2-OL"
123979,CCCC1=C(C)C(C(O)=O)=C(CCC(O)=O)O1,3-CARBOXY-4-METHYL-5-PROPYL-2-FURANPROPIONIC
5496779,[H][C@@](CC)(CCCC)COS(O)(=O)=O,(2R)-2-ETHYL-1-HEXANESULFONIC ACID
16040323,COC1=CC(=CC=C1)C1=CC(CC[C@]2(C)CC(=O)N(C)C(N)=N2)=CC=C1,"(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one"
11840930,[H][C@@](CS(=O)(=O)N1CCOCC1)(N[C@@]([H])(C1=CC=C(F)C=C1)C(F)(F)F)C(=O)NC1(CN)CC1,"N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(MORPHOLIN-4-YLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE"
46937078,[H][C@@]1(CCNC2=NC[C@]([H])(Cl)N(CCNCC3=CSC4=CC=C(Cl)C=C34)[C@@]2([H])O)CCCCN1,"6-CHLORO-1-(2-{[(5-CHLORO-1-BENZOTHIEN-3-YL)METHYL]AMINO}ETHYL)-3-[(2-PYRIDIN-2-YLETHYL)AMINO]-1,4-DIHYDROPYRAZIN-2-OL"
9543486,[H][C@](N)(CC1=CC=CC=C1)[C@]([H])(O)CNS(=O)(=O)C1=CC=C2C=CC=CC2=C1,"N-[(2R,3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]NAPHTHALENE-2-SULFONAMIDE"
24180721,N(C1=CNC2=NC=CC=C12)C1=CC=CC=C1,"N-phenyl-1H-pyrrolo[2,3-b]pyridin-3-amine"
24180722,COC1=CC=CC(CC2=CNC3=C2C=CC=N3)=C1,"3-(3-methoxybenzyl)-1H-pyrrolo[2,3-b]pyridine"
11963499,CN(C)C1=C2C=CC=C(C2=CC=C1)S(=O)(=O)NCCCCNC(=O)CCS,N-[4-({[5-(DIMETHYLAMINO)-1-NAPHTHYL]SULFONYL}AMINO)BUTYL]-3-SULFANYLPROPANAMIDE
9543487,[H][C@](N)(CC1=CC=CC=C1)[C@]([H])(O)CNS(=O)(=O)C1=C(C)C=C(OC)C(C)=C1C,"N-[(2R,3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]-4-METHOXY-2,3,6-TRIMETHYLBENZENESULFONAMIDE"
24812719,CC1=C(C2=CC3=C(C=C2)N=C(N)N=C3)C(=O)N(C=C1)C1=CC(=CC=C1)C(F)(F)F,3-(2-aminoquinazolin-6-yl)-4-methyl-1-[3-(trifluoromethyl)phenyl]pyridin-2(1H)-one
24860535,[H][C@@](CCO)(NC(=O)CCCCC)C(O)=O,N-hexanoyl-L-homoserine
135424789,NC1=NC(CCC2=CC3=C(C=CN3)C=C2)=CC(=O)N1,2-amino-6-[2-(1H-indol-6-yl)ethyl]pyrimidin-4(3H)-one
24812718,CC1=CC=C(C=C1C(=O)NC1=CN=C(N)C=C1)C(=O)NCCC1CCCC1,"N'-(6-aminopyridin-3-yl)-N-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide"
137349070,C\C(C1=CC=C(O1)C1=CC=C(C=C1)S(N)(=O)=O)=C1\SC(=N)NC1=O,"4-{5-[(1Z)-1-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)ETHYL]-2-FURYL}BENZENESULFONAMIDE"
46890069,OB(O)C1=CC(NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C2=CC=CC=C2)=C(C=C1)C(O)=O,4-(dihydroxyboranyl)-2-({[4-(phenylsulfonyl)thiophen-2-yl]sulfonyl}amino)benzoic acid
6323244,[H][C@](N)(CC1CCCCC1)[C@@]([H])(O)C[C@@]([H])(CC(C)C)C(O)=O,5-AMINO-6-CYCLOHEXYL-4-HYDROXY-2-ISOBUTYL-HEXANOIC ACID
13023332,[H][C@](O)(CNC(C)C)COC1=CC=CC2=C1C1=C(N2)C=CC=C1,(2S)-1-(9H-Carbazol-4-yloxy)-3-(isopropylamino)propan-2-ol
6914573,FC(F)(F)C1=CC=CC=C1S(=O)(=O)NNC(=O)C1=CC2=CC(Cl)=CC=C2O1,N'-(5-CHLOROBENZOFURAN-2-CARBONYL)-2-(TRIFLUOROMETHYL)BENZENESULFONOHYDRAZIDE
9549303,FC(F)(F)C1=CC=CC(NC2=NC(NC3=CC(NC(=O)C4CC4)=CC=C3)=NC=C2)=C1,N-{3-[(4-{[3-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-2-YL)AMINO]PHENYL}CYCLOPROPANECARBOXAMIDE
16224058,CC(C)NC1=CC2=C(C=NN2C2=NC(=CN=C2)N2C=CC(CC(O)=O)=C2)C=C1,[1-(6-{6-[(1-methylethyl)amino]-1H-indazol-1-yl}pyrazin-2-yl)-1H-pyrrol-3-yl]acetic acid
